split_id,split_seed,gate,run_mode,marker,weight,intercept,scaler_mean,scaler_scale,cofactor,top_fraction,best_C,decision_threshold,negative_class,positive_class
1,976400780,gated_alive,full,2DL2-L3-S2,-0.022824612459222234,0.0007043736660626964,0.13031498638769595,0.5858278307709072,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD16,0.1721025597751214,0.0007043736660626964,1.0575390952159551,1.5821722426491964,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD10,0.004596236315846707,0.0007043736660626964,0.22084409884650927,0.6888456644496035,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,3DL1-S1,0.003322978966953587,0.0007043736660626964,0.0009026257944193682,0.42468507360297103,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD117,-0.009104374619901923,0.0007043736660626964,0.05568896624365577,0.4630908236457494,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,2DS4,0.10321023319298052,0.0007043736660626964,0.27995117044155665,0.8652869179388413,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,ILT2-CD85j,-0.0736347996756811,0.0007043736660626964,1.3314362388621903,1.38512900059863,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,NKp46,-0.07693085907114665,0.0007043736660626964,0.29730725357371585,0.8308102572311047,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,NKG2D,0.05982151261813288,0.0007043736660626964,0.5770322206533071,0.9631195447104929,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,NKG2C,0.055496092293663674,0.0007043736660626964,0.23113881481859958,0.7464106414379451,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,2B4,-0.09974350405560649,0.0007043736660626964,1.2521295037403197,1.2663670318970697,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD33,0.09392956700843547,0.0007043736660626964,2.258059982489657,1.7443006688095357,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD11b,-0.029349948869330494,0.0007043736660626964,0.6693735567763506,0.9566285645410403,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,NKp30,-0.026432414958532754,0.0007043736660626964,0.4102511041486036,0.9201751714817842,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD122,-0.081671346880162,0.0007043736660626964,0.4003089672113765,0.8816997238550358,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,3DL1,0.03792785345865064,0.0007043736660626964,0.10881389817274088,0.6784915004473347,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,NKp44,-0.015167793949978126,0.0007043736660626964,0.003498899145697102,0.39005075931842964,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD127,-0.07075970492206977,0.0007043736660626964,0.9989078931114077,1.3467345966346282,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,2DL1,-0.041409264885491175,0.0007043736660626964,0.11286455464078621,0.5743123565028266,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD94,0.11198965020259391,0.0007043736660626964,0.6610882377112203,1.2994315390048479,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD34,0.006731000881227372,0.0007043736660626964,0.5531671115892638,0.9876782513160998,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CCR7,-0.06993500774081698,0.0007043736660626964,0.6184348067760479,0.9815574858794405,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,2DL3,0.012692366173977794,0.0007043736660626964,0.17957303638370165,0.6609673707925245,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,NKG2A,-0.05585622145253629,0.0007043736660626964,0.8068285084852166,1.2417697617730972,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,HLA-DR,0.022024081861447144,0.0007043736660626964,3.3554468752894224,2.182620218905855,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,2DL4,0.04719226372596344,0.0007043736660626964,0.9587245947135936,1.1274894089608107,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD56,-0.031753569638232865,0.0007043736660626964,0.8956796615419055,1.3012883136550026,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,2DL5,0.002294726697918283,0.0007043736660626964,0.20035940111962644,0.632636095521187,5.0,0.01,0.01,1.0130438430684896,0,1
1,976400780,gated_alive,full,CD25,0.019285132227517956,0.0007043736660626964,0.06854779083932534,0.45245757969786904,5.0,0.01,0.01,1.0130438430684896,0,1
2,3387213021,gated_alive,full,CD3,0.08812943317857279,0.0003630272611835171,3.3016942995372873,1.795886544989588,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD27,-0.002249878608430074,0.0003630272611835171,0.8090061986902636,1.059157785743623,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD19,0.003672621923651063,0.0003630272611835171,0.6939647764865792,1.1876245316503533,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD4,-0.011020087599397332,0.0003630272611835171,1.0687992966332522,1.2525206330627137,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD8,0.08172702308869857,0.0003630272611835171,1.9320452116819418,1.6540208614875351,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD57,0.06479447556307731,0.0003630272611835171,0.7923411933644604,1.4200038811826028,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,2DL1-S1,-0.01830797370406996,0.0003630272611835171,0.1692496341459548,0.6318547720850201,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,TRAIL,-0.010499320993854524,0.0003630272611835171,-0.029864780043170502,0.30750258133258196,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,2DL2-L3-S2,-0.0320901513993824,0.0003630272611835171,0.1324262353869452,0.587069724875558,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD16,0.18878229357548845,0.0003630272611835171,1.0448353839520819,1.560292593874621,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD10,0.011614863768215156,0.0003630272611835171,0.22007475390574863,0.6847628087119768,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,3DL1-S1,-0.031482720717616125,0.0003630272611835171,0.020372190285193683,0.4688985778968317,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD117,-0.016594107094255853,0.0003630272611835171,0.051993178241841694,0.4533068489199413,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,2DS4,0.05770007401269432,0.0003630272611835171,0.34968374224479165,0.9379615709506431,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,ILT2-CD85j,-0.06410849338465462,0.0003630272611835171,1.3753582370344668,1.3749473058641697,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,NKp46,-0.07503082502492427,0.0003630272611835171,0.30519496329136325,0.8346945815818642,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,NKG2D,0.030704420412141532,0.0003630272611835171,0.6102106518532725,0.9732746906171797,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,NKG2C,0.07780794224160066,0.0003630272611835171,0.23943363679795762,0.7619151822399727,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,2B4,-0.0033425148622814975,0.0003630272611835171,1.2908014546697784,1.2611722884784287,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD33,0.05994425958346659,0.0003630272611835171,2.40802428580981,1.7366705077905644,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD11b,-0.0506838498563539,0.0003630272611835171,0.6765984282508161,0.9472806020565481,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,NKp30,0.0032754410878996338,0.0003630272611835171,0.4367801498159046,0.9332456373557892,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD122,-0.07899170950332202,0.0003630272611835171,0.40619465617050976,0.8808756958123407,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,3DL1,-0.013696870662308309,0.0003630272611835171,0.14696873039813935,0.7532308829151695,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,NKp44,-0.002739775050258984,0.0003630272611835171,0.00538882779534563,0.39095439320847236,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD127,0.01015244430832611,0.0003630272611835171,0.93710412947697,1.3021272444906273,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,2DL1,-0.056776904567526466,0.0003630272611835171,0.1284727475536134,0.6015070472869203,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD94,0.09361801315208479,0.0003630272611835171,0.7156545998926221,1.3330020637361888,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD34,-0.06821687801176876,0.0003630272611835171,0.5980882623817411,1.0218620017299953,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CCR7,-0.008363177987042409,0.0003630272611835171,0.48555948850687525,0.8770925321331325,5.0,0.01,0.01,1.1323824130270697,0,1
