method,split_id,subset_id,coefficient,response_threshold,selected_cells,reference_cells,candidate_seed,training_donors,CD3,CD27,CD19,CD4,CD8,CD57,2DL1-S1,TRAIL,2DL2-L3-S2,CD16,CD10,3DL1-S1,CD117,2DS4,ILT2-CD85j,NKp46,NKG2D,NKG2C,2B4,CD33,CD11b,NKp30,CD122,3DL1,NKp44,CD127,2DL1,CD94,CD34,CCR7,2DL3,NKG2A,HLA-DR,2DL4,CD56,2DL5,CD25,group_id,map_cell_id,component_1,component_2
CellCNN,17,0,-0.6195909380912781,2.2799417972564697,643.0,180000.0,2889465706.0,a_001;a_003;a_005;a_006;a_1a;a_2b;a_3a;a_4b;a_5a,1.6996633321247783,0.4185205635976884,0.5951811891436323,0.5999417576741433,1.6895179299369358,1.3570844161084854,0.5367870911072127,0.4367182193115581,0.8342712272553928,2.5144326253410307,0.5574541608476179,2.3284088372905387,0.5360908104328751,1.0726911129016599,0.9705639261906078,1.2260889194043596,1.2248216720422314,0.285987466642288,1.9569613258855876,1.7664887488500423,0.39780404846094153,1.8552151845833633,2.076941248883213,3.5572774169468375,1.9519302727973948,1.0253725794119894,1.942300925949546,2.1189865944313224,0.9999777505961939,0.9302856173862114,1.331518888098103,1.7566862286433857,2.5658475053219654,0.6172502846628609,2.770668047911185,0.47326610828244703,0.2040431441104711,2,gated_alive:a_003:55151,72.77595520019531,-20.16276741027832
CellCNN,17,1,-0.3273072838783264,2.4979381561279297,818.0,180000.0,2889465706.0,a_001;a_003;a_005;a_006;a_1a;a_2b;a_3a;a_4b;a_5a,1.44892793515672,0.2655554674962278,0.2561289835943269,0.4000452309631913,1.2403862691989047,1.3982971692681945,0.6007705130515429,0.03151534838708115,0.17189094652109296,1.9260477725537606,0.594039406000101,2.755401702208358,0.5228071377998681,1.323676862431473,0.7042102835685734,1.0598072553769922,1.3075380684055182,0.35597733693127775,1.4519964602417517,1.5243099571322127,0.27398513929450646,1.4422178788399944,1.6309783565045435,3.377004685906624,1.2471389664229375,0.6699466853134501,1.5655063620385228,1.9436739178133609,0.6371166731785024,0.6462075879615459,0.728263246717537,1.525236336034603,1.7756504416737942,0.41460712482608525,2.274053194790095,0.27663839783687155,0.01796517978718861,2,gated_alive:a_003:55151,72.77595520019531,-20.16276741027832
CellCNN,17,2,-0.5001715421676636,1.6797195672988892,2423.0,180000.0,2889465706.0,a_001;a_003;a_005;a_006;a_1a;a_2b;a_3a;a_4b;a_5a,4.049560380727514,1.0421805377646014,0.44898951097653494,1.6351739285870788,1.13108475485915,0.23561036663738283,0.00023008338115926844,-0.02682478655718066,-0.032793284407386186,0.2998440341246441,0.13186038493863855,0.04040517334998559,0.040778168517338474,1.0671865976552697,3.0085968576222055,0.1654063661658119,0.163883386573217,0.1966047430970278,3.2547815163851204,5.092510275482006,2.0670504665037397,0.3371881024992179,0.3966361771664508,0.4920737167399488,-4.4974164154210936e-05,0.5576617869776501,0.1533631386103326,0.3159009734760467,1.9622751345525715,1.0075155477477886,0.7800528893962206,1.8010424558776483,5.82074369644893,2.2122870068630074,0.9940343712337832,1.188324063473582,0.1986913671122389,5,gated_alive:a_003:64071,26.914091110229492,44.578487396240234
CellCNN,17,3,0.793928861618042,2.6109986305236816,1312.0,180000.0,2889465706.0,a_001;a_003;a_005;a_006;a_1a;a_2b;a_3a;a_4b;a_5a,2.478006674499439,0.7660093870612976,0.6215204371808452,0.7069363009342806,3.2762736693221974,2.6529658665766007,0.6778302155785574,0.08988904603268942,1.42803022164924,3.3413365907947923,0.8739023491417778,0.07149986086826574,0.11077436210584671,1.2378631673630025,1.713575277403501,1.1800417008181485,1.9623127835723764,3.7352729389250916,2.3079779683803947,1.9565819022448012,0.9039807843825944,1.1242193216760537,1.2052069841307989,0.41102938231402153,0.14881635013341843,0.645076336332062,0.3320765286557589,3.7225949269997685,0.9738982507744323,0.20317244639595516,2.040485963255178,0.9794250706137041,2.6327407728676473,0.985026679269983,3.5685802475210684,0.5564219340043698,0.31485476937539314,1,gated_alive:a_002:26483,51.76649856567383,-34.071170806884766
CellCNN,17,4,0.16033726930618286,2.8230206966400146,1437.0,180000.0,2889465706.0,a_001;a_003;a_005;a_006;a_1a;a_2b;a_3a;a_4b;a_5a,2.19708735684131,0.8450005235659133,0.659321468324335,0.6323281532885661,2.899402248792554,2.6424704766182163,0.7186878529206668,0.08104014619849506,1.5132666015741933,3.57328776227506,0.8513119394406042,-0.009886809629916357,0.1557308550742017,0.7085595828239036,1.4053797333335365,1.3196231353348775,2.018123002631801,3.619410908139371,2.287564944271737,1.8442439462204716,0.8368061474419446,1.2783968562435906,1.22536522798087,0.14207112257546362,0.09581370124021103,0.7221086915420312,0.4274491172641392,3.640827142564151,0.9274183174720665,0.400393045343432,2.0147189735178137,0.9881082128771027,2.595465465809668,0.9975209583947541,3.7918782104694633,0.461714058045817,0.23898859694675043,1,gated_alive:a_002:26483,51.76649856567383,-34.071170806884766
CellCNN,18,0,1.2433314323425293,6.544891357421875,2338.0,200000.0,2634873774.0,a_001;a_002;a_009;a_011;a_2a;a_2b;a_3b;a_4b;a_5a;a_5b,2.6404277054739844,0.8145391641536995,0.6829419845215159,0.9080783649136147,2.439575213695963,4.0777059291057025,1.3651355980120985,0.10982496260849316,1.2966351150722268,3.806024989940169,1.0182435810159205,0.17269261927755117,0.27811674020996824,1.1567134871472315,1.4313215463289366,0.9727090613506312,1.6308483334373969,3.3431106480882145,2.221386839307953,1.4253067253607499,0.585295195682748,1.6308999280666356,1.2075809485346767,0.4447722905653582,0.13013783366300896,0.7541349388793839,0.6063708984295969,3.4109128269329476,0.7938025424066862,0.45454260908275657,2.3523044895909884,1.0954697777428908,2.685953017930983,1.0171647014970018,3.5866710289476647,0.3792789283823117,0.14811395221241871,1,gated_alive:a_002:26483,51.76649856567383,-34.071170806884766
CellCNN,18,1,-0.9029635190963745,7.727821350097656,1395.0,200000.0,2634873774.0,a_001;a_002;a_009;a_011;a_2a;a_2b;a_3b;a_4b;a_5a;a_5b,3.440057479592097,1.4884591359770618,0.3113932953319042,0.4651368732528997,3.650924077128664,1.439428707762992,1.019856456241935,-0.0497754701555291,0.2641934446220816,1.192720131458372,0.1368143696991679,-0.028947983423895624,0.008996985918290639,-0.016036599995146963,0.3165105351886343,0.39389520013931467,0.9092318992657039,0.11221246730107123,0.768399258717973,1.2340958805657976,1.3882242884778995,0.5091066958707353,0.7378410742514767,0.037943034161609934,-0.004706113665663232,2.207293578816534,2.3224119592194303,0.48984776487527876,0.046514080085467854,0.487641817943183,0.2057577121316636,0.21186414930986586,1.2750239077998984,0.13461775274117305,1.0391543392718088,0.09105040077447614,-0.03688552690255556,12,gated_alive:a_2b:44688,-13.729449272155762,-57.02388000488281
CellCNN,18,2,1.219038486480713,7.718180179595947,2198.0,200000.0,2634873774.0,a_001;a_002;a_009;a_011;a_2a;a_2b;a_3b;a_4b;a_5a;a_5b,2.8131459492480424,0.8678709655936766,0.7374704539446424,0.9433158741803502,2.441234373975862,4.151137816268899,1.4152942045061176,0.13415498134212922,1.3381932621127772,3.7673268954882277,1.0792088778472946,0.19847250782397236,0.29291484407404544,1.2816982402337793,1.479869797781204,0.941214200867843,1.6801029174253306,3.2021829927720646,2.2541114696811246,1.5507134772476396,0.6289796493571195,1.688294064640684,1.209411847493546,0.5026337440479266,0.19147521407887044,0.7525784912564703,0.3866222801209752,3.4193853429019505,0.8287167354676018,0.52865405557862,2.350719840817565,1.2950011261746674,2.9252548981552224,1.1117361913756734,3.5621307825665833,0.43284839545716114,0.16238601561666055,1,gated_alive:a_002:26483,51.76649856567383,-34.071170806884766
CellCNN,18,3,-1.260451316833496,7.902727127075195,745.0,200000.0,2634873774.0,a_001;a_002;a_009;a_011;a_2a;a_2b;a_3b;a_4b;a_5a;a_5b,1.5581122443631554,0.46170307710629477,0.17546368368335644,0.28954432565495447,1.558578999211872,0.3472483132717406,0.037995506517414075,0.045712762868310004,0.04773454654614947,1.9415743201869484,0.15630321481578432,0.3564287877706467,0.7940717426080341,0.27741020844160147,0.5967034340865798,3.0367351960409557,1.575561414316809,0.45066591584702426,2.1324077387495066,2.1872577302889185,0.42469758229926324,2.0454320418167136,2.4241592945849786,1.245383300336434,0.09291845002799957,1.4146279935511736,0.30513237669673365,2.834177793387399,0.5611254605293725,0.04848558737911228,0.039267726352462944,2.238300892947892,2.163957511811461,0.6080081321992881,4.226209117638279,1.3589948727493408,0.5682070709136784,3,gated_alive:a_002:16305,58.68344497680664,-8.295531272888184
CellCNN,19,0,-0.25391826033592224,2.72070050239563,8123.0,180000.0,4045023004.0,a_001;a_002;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5b,5.694391631209085,2.584064277633176,0.6582020218803798,3.1438677118846465,1.8136111331868099,0.18760833365348448,-0.0021701450368080384,-0.061318918690204186,-0.04565361274270121,0.3043508883891421,0.03214320768949034,-0.07617710770151062,-0.04348354158336236,-0.01853320748342891,0.3276972781849212,-0.01177517142971629,0.2812679004516555,0.16500731154719003,0.5326590357045601,2.0701826604996145,0.3301377257733963,0.10756550802703521,0.2203423259062552,-0.017311784953041805,0.05556192971405035,3.13145228939976,0.21282049443118195,0.06324758193332447,0.0765628423130213,2.561715204543043,0.08718159806891297,0.3070636059139977,2.1088333880017327,0.34843307238841725,0.17556084473481776,0.018957026323245252,0.06274377065909574,4,gated_alive:a_5a:26039,-54.32599639892578,-24.287446975708008
