cell_id,sample_id,event_index,variant,component_1,component_2
gated_alive:a_005:103457,a_005,103457,pca_white,-0.670349387618662,-0.9030959030718256
gated_alive:a_005:103656,a_005,103656,pca_white,-0.1036860859263983,0.24682910875598624
gated_alive:a_005:103752,a_005,103752,pca_white,0.8970533300780659,-1.684987423665892
gated_alive:a_005:104768,a_005,104768,pca_white,-0.6395397397106578,-0.9071446880790363
gated_alive:a_005:104875,a_005,104875,pca_white,-0.8930278728175018,0.4340748570066438
gated_alive:a_005:104954,a_005,104954,pca_white,0.062034286981913926,-1.3509352781063175
gated_alive:a_005:105005,a_005,105005,pca_white,0.7110625838448668,-1.5714600727180819
gated_alive:a_005:105011,a_005,105011,pca_white,-0.5586380679543863,0.6700943242407594
gated_alive:a_005:105301,a_005,105301,pca_white,1.2067601432843973,-0.5858333076680318
gated_alive:a_005:105302,a_005,105302,pca_white,0.12215277096823751,1.3508139352104491
gated_alive:a_005:105472,a_005,105472,pca_white,0.7589584556862026,-1.54473626260382
gated_alive:a_005:105599,a_005,105599,pca_white,1.2605191750691433,-1.4754583153885543
gated_alive:a_005:106487,a_005,106487,pca_white,1.186360894663787,-0.26577210528251943
gated_alive:a_005:107209,a_005,107209,pca_white,-0.2211883498286441,0.06218021021203803
gated_alive:a_005:107303,a_005,107303,pca_white,-0.8053590499967361,-0.6590751002346495
gated_alive:a_005:107484,a_005,107484,pca_white,-0.8946407314400903,-1.1191077470511086
gated_alive:a_005:107501,a_005,107501,pca_white,1.6681504842250858,-0.6204540136140699
gated_alive:a_005:108257,a_005,108257,pca_white,-0.4710521584358571,0.8319827721037503
gated_alive:a_005:108347,a_005,108347,pca_white,0.21765276605645179,1.4042812703806222
gated_alive:a_005:108392,a_005,108392,pca_white,1.0020219189548618,-1.2804713353530341
gated_alive:a_005:108601,a_005,108601,pca_white,-0.9851501597653878,-1.0025789005089112
gated_alive:a_005:109289,a_005,109289,pca_white,-0.5758090577605949,-1.6391472896678974
gated_alive:a_005:109866,a_005,109866,pca_white,-0.4875953648070737,-0.9409328481341536
gated_alive:a_005:110069,a_005,110069,pca_white,-0.16787897194237672,-0.7370302766612582
gated_alive:a_005:110593,a_005,110593,pca_white,-0.3493903038735056,-0.5413841712175022
gated_alive:a_005:110891,a_005,110891,pca_white,-0.9852474207869913,0.23417770068161442
gated_alive:a_005:111211,a_005,111211,pca_white,-0.5606413297566358,1.1488310069614793
gated_alive:a_005:111342,a_005,111342,pca_white,0.014458902915402416,1.4980050791808097
gated_alive:a_005:111474,a_005,111474,pca_white,-0.31092291022086144,-0.8850448573950087
gated_alive:a_005:111621,a_005,111621,pca_white,-0.5618327244885476,1.3705414380590624
gated_alive:a_005:112079,a_005,112079,pca_white,-0.5153057362035636,-1.027375202370004
gated_alive:a_005:112330,a_005,112330,pca_white,-0.18514174505411304,-1.0640154034021616
gated_alive:a_005:113107,a_005,113107,pca_white,-1.109443067190827,0.09851517175579366
gated_alive:a_005:113183,a_005,113183,pca_white,1.8435521208918122,0.17719391122934428
gated_alive:a_005:113666,a_005,113666,pca_white,0.22789140922621912,-1.0331858147586959
gated_alive:a_005:113730,a_005,113730,pca_white,-0.17918094111019878,1.5022401486467498
gated_alive:a_005:114168,a_005,114168,pca_white,0.7737928134216793,0.9399852568625471
gated_alive:a_005:114303,a_005,114303,pca_white,0.17234598823997363,-0.6441252361001483
gated_alive:a_005:114509,a_005,114509,pca_white,1.296897217294363,-1.1683741177327855
gated_alive:a_005:114894,a_005,114894,pca_white,-0.40287061938687424,0.7594283481152297
gated_alive:a_005:115333,a_005,115333,pca_white,1.2045927599795607,-0.9683463720734513
gated_alive:a_005:115458,a_005,115458,pca_white,0.2117576213890892,-0.6741052179691317
gated_alive:a_005:115738,a_005,115738,pca_white,0.6954302592287999,-0.926079070068844
gated_alive:a_005:115910,a_005,115910,pca_white,-0.4847274787333824,-0.8503141967192027
gated_alive:a_005:116227,a_005,116227,pca_white,-1.1020125042772384,-0.7584198699772715
gated_alive:a_005:116299,a_005,116299,pca_white,-0.3374673420355463,-1.0737610984715749
gated_alive:a_005:116625,a_005,116625,pca_white,-0.9812333983115493,-0.1223739707686465
gated_alive:a_005:116816,a_005,116816,pca_white,0.15756563752899413,-0.7139419712332407
gated_alive:a_005:117457,a_005,117457,pca_white,-0.1954578074435493,1.6853117405212035
gated_alive:a_005:117837,a_005,117837,pca_white,-1.0369517526258971,-0.9186850262897698
gated_alive:a_005:117908,a_005,117908,pca_white,-0.9716750332049091,0.5179772333008131
gated_alive:a_005:118063,a_005,118063,pca_white,-0.7799678335804712,0.3146757365759231
gated_alive:a_005:118661,a_005,118661,pca_white,-1.134327957674668,-0.8810515877570919
gated_alive:a_005:118678,a_005,118678,pca_white,0.22761739706993916,-0.6261199470474188
gated_alive:a_005:118821,a_005,118821,pca_white,-0.8467754416289853,0.48551842211959706
gated_alive:a_005:119456,a_005,119456,pca_white,-1.136305859825062,-1.0661498075966578
gated_alive:a_005:119697,a_005,119697,pca_white,-0.48850255793224356,-0.9141139855700771
gated_alive:a_005:119717,a_005,119717,pca_white,-0.8778289124541269,-1.1332907440891695
gated_alive:a_005:119887,a_005,119887,pca_white,-0.1863922526560923,-0.9466363931838531
gated_alive:a_005:119988,a_005,119988,pca_white,-0.5813945755589643,1.0606852429900913
gated_alive:a_005:120037,a_005,120037,pca_white,2.3598900698886625,-1.4949544375494939
gated_alive:a_005:120076,a_005,120076,pca_white,-0.3413940345612142,0.44034070806750525
gated_alive:a_005:120098,a_005,120098,pca_white,1.271446547303532,-0.5845711558064426
gated_alive:a_005:120195,a_005,120195,pca_white,-0.717309367625283,-0.4096828462057464
gated_alive:a_005:120828,a_005,120828,pca_white,1.0426323485037994,-1.100132961222589
gated_alive:a_005:121604,a_005,121604,pca_white,-0.06794077703546404,-1.0573404717509758
gated_alive:a_005:121683,a_005,121683,pca_white,-0.8607755451652257,0.3715110297635127
gated_alive:a_005:122200,a_005,122200,pca_white,-1.132067532899847,-0.9628142519352599
gated_alive:a_005:122266,a_005,122266,pca_white,2.4740523419776483,-0.41590470454077
gated_alive:a_005:123099,a_005,123099,pca_white,-0.5157604976706166,1.1999667672974395
gated_alive:a_005:123349,a_005,123349,pca_white,1.9895640726595027,-1.0639158482448583
gated_alive:a_005:123490,a_005,123490,pca_white,-0.3213633583484951,-1.3169035926008408
gated_alive:a_005:124236,a_005,124236,pca_white,0.3059340756199326,-1.1881314088299464
gated_alive:a_005:124662,a_005,124662,pca_white,-0.44007342589104953,1.0013611698171605
gated_alive:a_005:125205,a_005,125205,pca_white,-0.36701493024670295,-0.8902973172856353
gated_alive:a_005:125615,a_005,125615,pca_white,0.16953837248256481,-0.924848790408922
gated_alive:a_005:125976,a_005,125976,pca_white,0.27750555184127385,-0.2375891196032095
gated_alive:a_005:126508,a_005,126508,pca_white,-0.8328831678162371,-0.8374127232159638
gated_alive:a_005:126516,a_005,126516,pca_white,-0.8609212375957008,0.3025700617855008
gated_alive:a_005:127940,a_005,127940,pca_white,-1.2028119998420037,-0.7089067930678573
gated_alive:a_005:129019,a_005,129019,pca_white,-0.4076773375745878,1.1514390648604427
gated_alive:a_005:129207,a_005,129207,pca_white,-0.02128513872558765,-0.9635849291131399
gated_alive:a_005:129654,a_005,129654,pca_white,1.1188181180234824,-0.6772761531820649
gated_alive:a_005:129834,a_005,129834,pca_white,-0.5193725191039136,-0.8604614326022538
gated_alive:a_005:129952,a_005,129952,pca_white,2.3749031099999502,-1.2158942637531547
gated_alive:a_005:130551,a_005,130551,pca_white,-0.31878003754847584,-1.3368463619232382
gated_alive:a_005:130723,a_005,130723,pca_white,-0.6833650258754976,0.6937561279942213
gated_alive:a_005:131114,a_005,131114,pca_white,-0.47035881799699525,-0.7193519193417597
gated_alive:a_005:131511,a_005,131511,pca_white,0.0291346454729077,-0.6740988326307344
gated_alive:a_005:131679,a_005,131679,pca_white,1.2146913826313934,-0.45992897657547166
gated_alive:a_005:132174,a_005,132174,pca_white,-0.6382842607031932,-1.087793257799466
gated_alive:a_005:132207,a_005,132207,pca_white,-0.04478061803546333,-1.4330320766409872
gated_alive:a_005:133010,a_005,133010,pca_white,-1.0000399270150935,-0.8134845458002391
gated_alive:a_005:133147,a_005,133147,pca_white,-0.7015551284367959,-0.9026795128358608
gated_alive:a_005:133152,a_005,133152,pca_white,2.202920849866533,-1.7070558121532242
gated_alive:a_005:134488,a_005,134488,pca_white,1.1496677706056422,-0.8235676408818372
gated_alive:a_005:135005,a_005,135005,pca_white,2.8693369995094637,-0.9714518177741489
gated_alive:a_005:135560,a_005,135560,pca_white,-0.399032210161365,-1.0510670249415262
gated_alive:a_005:135620,a_005,135620,pca_white,-0.4115502617239259,-1.28486282735367
gated_alive:a_005:136124,a_005,136124,pca_white,0.4136462218024666,-0.14925557900783082
gated_alive:a_005:136226,a_005,136226,pca_white,0.45680923922980315,-0.9303981602611473
gated_alive:a_005:136254,a_005,136254,pca_white,1.45146730011018,-0.2313074197201682
gated_alive:a_005:136350,a_005,136350,pca_white,-0.6721068407777994,0.48865119790605316
gated_alive:a_005:136898,a_005,136898,pca_white,-0.9741493177368185,0.14981536265439546
gated_alive:a_005:137041,a_005,137041,pca_white,-0.8499994210251158,-1.1254974712506194
gated_alive:a_005:137247,a_005,137247,pca_white,0.9943904133196125,-1.7534564031118693
gated_alive:a_005:138665,a_005,138665,pca_white,1.7359652644515484,-1.1396917080179554
gated_alive:a_005:139409,a_005,139409,pca_white,1.3143975810757436,-0.9191573573177211
gated_alive:a_005:139804,a_005,139804,pca_white,0.02969483572764485,-1.287105168647667
gated_alive:a_005:140043,a_005,140043,pca_white,0.35893025840214965,0.0112186398780187
gated_alive:a_005:140221,a_005,140221,pca_white,-0.9927271252886545,-0.7176907679092059
gated_alive:a_005:140941,a_005,140941,pca_white,-0.42855641458401067,1.439573977030538
gated_alive:a_005:142099,a_005,142099,pca_white,0.7475608567103301,-1.1173954290468042
gated_alive:a_005:143371,a_005,143371,pca_white,-0.6066194638373956,-1.3790867401136626
gated_alive:a_005:144041,a_005,144041,pca_white,-0.5526793420217461,-1.128332357575674
gated_alive:a_005:144135,a_005,144135,pca_white,-0.19349323133358745,-1.3570982782973287
gated_alive:a_005:144202,a_005,144202,pca_white,-0.43257606142014843,-1.478356656708698
gated_alive:a_005:144272,a_005,144272,pca_white,1.4561841606506716,-0.8818672455228531
gated_alive:a_005:144294,a_005,144294,pca_white,-1.0706131174552416,-0.48163108897498136
gated_alive:a_005:144629,a_005,144629,pca_white,-0.2492024270591951,0.7729107074114753
gated_alive:a_005:144697,a_005,144697,pca_white,0.5591347365986767,-1.5106086853169514
gated_alive:a_005:145015,a_005,145015,pca_white,0.7204167094821367,-1.4305102375581706
gated_alive:a_005:146255,a_005,146255,pca_white,-0.09249104184269753,-1.2413172500071654
gated_alive:a_005:146320,a_005,146320,pca_white,1.492639977391348,-1.3360272328389846
gated_alive:a_005:146596,a_005,146596,pca_white,0.07417211085112138,-0.8567019439099102
gated_alive:a_005:147134,a_005,147134,pca_white,1.6434558365959204,-1.1537355336246646
gated_alive:a_005:147276,a_005,147276,pca_white,-0.24040584372750795,-0.6584017186262281
gated_alive:a_005:148126,a_005,148126,pca_white,2.458803410196734,-1.447426404639816
gated_alive:a_005:148209,a_005,148209,pca_white,-0.0986922793583178,0.24233489927907922
gated_alive:a_005:148226,a_005,148226,pca_white,2.2589398542380943,-1.2058460066437338
gated_alive:a_005:149287,a_005,149287,pca_white,-1.1566237473338288,-0.9507529738777579
gated_alive:a_005:149300,a_005,149300,pca_white,-0.25318105033369265,1.5307409468314557
gated_alive:a_005:149326,a_005,149326,pca_white,-0.7968326065810639,-0.8655346787083685
gated_alive:a_005:150072,a_005,150072,pca_white,-0.24172845764828135,0.08137280317803346
gated_alive:a_005:150219,a_005,150219,pca_white,-1.0406849334572295,-1.0254646040465398
gated_alive:a_005:151213,a_005,151213,pca_white,-0.7234382963055247,0.3404297872703466
gated_alive:a_005:151690,a_005,151690,pca_white,-0.9174548986484629,-0.9811747324759201
gated_alive:a_005:151773,a_005,151773,pca_white,-0.0687062716972003,-0.5805052645936716
gated_alive:a_005:152110,a_005,152110,pca_white,-0.841476354962604,0.5500233742775662
gated_alive:a_005:152926,a_005,152926,pca_white,1.4528673346171066,-0.7924025056495873
gated_alive:a_005:153266,a_005,153266,pca_white,0.21710572951360815,1.3324514841542903
gated_alive:a_005:153576,a_005,153576,pca_white,0.7030010032781517,-1.6340563713137732
gated_alive:a_005:153601,a_005,153601,pca_white,1.5908229058360532,-1.0150203941969207
gated_alive:a_005:153677,a_005,153677,pca_white,-0.21155184034540994,1.3809824090111569
gated_alive:a_005:154050,a_005,154050,pca_white,-1.06663529731157,-0.8900080548968943
gated_alive:a_005:154381,a_005,154381,pca_white,-0.3457348359021393,-0.5684960576073018
gated_alive:a_005:154459,a_005,154459,pca_white,-0.8278545051794903,0.1621411763940652
gated_alive:a_005:154551,a_005,154551,pca_white,0.11177722772605111,-1.1116657977393998
gated_alive:a_005:154750,a_005,154750,pca_white,-0.8433355677903135,0.07554531447365173
gated_alive:a_005:154828,a_005,154828,pca_white,-0.620544726654051,1.2488866511697323
gated_alive:a_005:154950,a_005,154950,pca_white,0.6078759267598631,-0.7696302370108283
gated_alive:a_005:155036,a_005,155036,pca_white,-1.2071559788404873,-1.0756892571474717
gated_alive:a_006:228,a_006,228,pca_white,-0.9631123809925861,-0.9183491156707496
gated_alive:a_006:433,a_006,433,pca_white,-1.0134310287459456,-0.2779305007327329
gated_alive:a_006:580,a_006,580,pca_white,-0.9223235728734712,-0.7710968929253582
gated_alive:a_006:581,a_006,581,pca_white,-0.695633284699333,-0.5990333870147695
gated_alive:a_006:737,a_006,737,pca_white,-0.3260817664651831,1.8317859632162443
gated_alive:a_006:870,a_006,870,pca_white,-1.0963884701257864,-0.9088186781642165
gated_alive:a_006:1412,a_006,1412,pca_white,-0.8333138217560528,0.9647795913408914
gated_alive:a_006:1462,a_006,1462,pca_white,0.3046423067518184,-0.8046121505033104
gated_alive:a_006:1575,a_006,1575,pca_white,-1.2497672676848848,-0.825319522942261
gated_alive:a_006:1680,a_006,1680,pca_white,-0.7380072019567708,0.7729085263008958
gated_alive:a_006:2004,a_006,2004,pca_white,-0.7435818472852357,0.8930599263807979
gated_alive:a_006:2287,a_006,2287,pca_white,-0.2652075048051794,-0.3861844915429909
gated_alive:a_006:2310,a_006,2310,pca_white,0.02980905096762056,1.464371909736552
gated_alive:a_006:2333,a_006,2333,pca_white,-1.019340254658062,-0.919481491409224
gated_alive:a_006:2566,a_006,2566,pca_white,-0.9532583922794851,-0.8587717819127908
gated_alive:a_006:2801,a_006,2801,pca_white,0.82062848732528,1.0526090889543753
gated_alive:a_006:3058,a_006,3058,pca_white,0.14836607754609837,0.5847451101674579
gated_alive:a_006:3214,a_006,3214,pca_white,-1.0181987906455865,-0.6178066069128935
gated_alive:a_006:3940,a_006,3940,pca_white,0.06552777981258917,0.8040921148106052
gated_alive:a_006:4032,a_006,4032,pca_white,0.0019418951522835977,1.8680970846753122
gated_alive:a_006:4066,a_006,4066,pca_white,0.473221669942182,-0.5798850087802182
gated_alive:a_006:4102,a_006,4102,pca_white,-0.838187557604197,0.6785516004498617
gated_alive:a_006:4444,a_006,4444,pca_white,-0.24232330997026325,-0.21426659462752307
gated_alive:a_006:4554,a_006,4554,pca_white,1.551919224604976,0.6893237351960252
gated_alive:a_006:4677,a_006,4677,pca_white,-1.2037305833741179,-0.700032748527745
gated_alive:a_006:5075,a_006,5075,pca_white,-0.17588026700242704,-0.9843881167934122
gated_alive:a_006:5297,a_006,5297,pca_white,0.05052992148405491,-1.1168295562043087
gated_alive:a_006:5459,a_006,5459,pca_white,0.9507135090815244,0.8716488666674429
gated_alive:a_006:5488,a_006,5488,pca_white,1.1103800184114456,-0.7396848289212322
gated_alive:a_006:5511,a_006,5511,pca_white,-0.7146284579139017,1.0373081136773141
gated_alive:a_006:5563,a_006,5563,pca_white,-0.2949321320426492,1.349185178686437
gated_alive:a_006:5624,a_006,5624,pca_white,0.1573365681783964,1.4720172902126234
gated_alive:a_006:5645,a_006,5645,pca_white,-1.230924349325162,-0.9326749855901075
gated_alive:a_006:5774,a_006,5774,pca_white,0.12422907053493973,-0.7466254911763085
gated_alive:a_006:5824,a_006,5824,pca_white,-0.896532678619991,-0.9512715314861854
gated_alive:a_006:5866,a_006,5866,pca_white,-0.008208611519688335,-0.8441203046251057
gated_alive:a_006:6158,a_006,6158,pca_white,-1.0227652802448866,-0.5558370742208938
gated_alive:a_006:6213,a_006,6213,pca_white,-0.9484504254154789,-0.04678185733694195
gated_alive:a_006:7043,a_006,7043,pca_white,0.673016226147151,1.6184305470430242
gated_alive:a_006:7185,a_006,7185,pca_white,-0.8880278461942438,-0.5438552853977725
gated_alive:a_006:7280,a_006,7280,pca_white,-1.2459490020357598,-0.6520633100284463
gated_alive:a_006:7426,a_006,7426,pca_white,-0.6249170583333468,0.6069538448759699
gated_alive:a_006:7515,a_006,7515,pca_white,0.04030768371211701,1.8429414482848339
gated_alive:a_006:7713,a_006,7713,pca_white,0.25576485812634,-0.9613597492756879
gated_alive:a_006:7787,a_006,7787,pca_white,-0.4694059812168295,-0.7088156004588344
gated_alive:a_006:8016,a_006,8016,pca_white,-0.9952976020360657,-0.3936902458069138
gated_alive:a_006:8036,a_006,8036,pca_white,-1.0627442739760795,-0.9475139250986223
gated_alive:a_006:8452,a_006,8452,pca_white,-1.275948236233788,-0.6593074115424405
gated_alive:a_006:8477,a_006,8477,pca_white,-1.0469591457977037,-0.017748087845164878
gated_alive:a_006:8663,a_006,8663,pca_white,-0.5234999440164729,-1.0029217522880547
gated_alive:a_006:8721,a_006,8721,pca_white,-1.0324863129473079,-0.8884097369792044
gated_alive:a_006:9040,a_006,9040,pca_white,-0.5797598981806525,1.3025865806863453
gated_alive:a_006:9240,a_006,9240,pca_white,-1.2237316276270729,-0.8025393440908135
gated_alive:a_006:9291,a_006,9291,pca_white,0.6913384750041385,1.3582113025019222
gated_alive:a_006:9687,a_006,9687,pca_white,-0.5019151044022058,1.0294548458223423
gated_alive:a_006:9693,a_006,9693,pca_white,0.08006250064722885,-0.2158412938332494
gated_alive:a_006:9932,a_006,9932,pca_white,0.14599911942383384,1.202001769435897
gated_alive:a_006:10076,a_006,10076,pca_white,0.09233634798535928,0.9393938880185444
gated_alive:a_006:10241,a_006,10241,pca_white,-0.4040853297441701,-1.081031869183214
gated_alive:a_006:10427,a_006,10427,pca_white,-0.6330716021161017,-0.41911686428461226
gated_alive:a_006:10512,a_006,10512,pca_white,2.925143721713921,-1.5215396450496173
gated_alive:a_006:10520,a_006,10520,pca_white,2.1733897159866307,1.5424674172614308
gated_alive:a_006:10635,a_006,10635,pca_white,0.1296805390629466,1.5507368522838165
gated_alive:a_006:10797,a_006,10797,pca_white,-0.5391653738080403,-1.4518896077076076
gated_alive:a_006:11176,a_006,11176,pca_white,0.47150906072224286,1.468257350243391
gated_alive:a_006:11275,a_006,11275,pca_white,-1.072047014725655,-0.7873846572523797
gated_alive:a_006:11287,a_006,11287,pca_white,-1.3257641017005297,-0.7983598321618697
gated_alive:a_006:11318,a_006,11318,pca_white,2.106427957037278,-1.5598167024271223
gated_alive:a_006:11336,a_006,11336,pca_white,0.14852069691823044,1.0853953193699266
gated_alive:a_006:11396,a_006,11396,pca_white,-0.2701346655946213,1.2745845816238082
gated_alive:a_006:11559,a_006,11559,pca_white,-0.1305477427691914,-1.2576643587901142
gated_alive:a_006:11969,a_006,11969,pca_white,0.06514375784816487,-1.1421753911377133
gated_alive:a_006:12088,a_006,12088,pca_white,-0.9370663602865743,-0.9010212864376023
gated_alive:a_006:12305,a_006,12305,pca_white,3.5475408912508084,-0.02602089394468053
gated_alive:a_006:12434,a_006,12434,pca_white,0.3564194190358316,1.8397141564675372
gated_alive:a_006:12494,a_006,12494,pca_white,-1.14326872102545,-0.5096896647890176
gated_alive:a_006:12529,a_006,12529,pca_white,0.798993959015519,-0.49108294040331635
gated_alive:a_006:12936,a_006,12936,pca_white,0.7749690802541747,0.8730499689310559
gated_alive:a_006:13193,a_006,13193,pca_white,-0.2651651145435455,1.3364390669322426
gated_alive:a_006:13279,a_006,13279,pca_white,1.486344948516013,-1.2565186186790405
gated_alive:a_006:13290,a_006,13290,pca_white,-1.2108369624085595,-0.6548705313982613
gated_alive:a_006:13376,a_006,13376,pca_white,0.3432626721381594,0.9703555833151213
gated_alive:a_006:13606,a_006,13606,pca_white,-0.05263063211255918,1.4751691249393393
gated_alive:a_006:13823,a_006,13823,pca_white,-0.6274709870927258,0.6562527330210244
gated_alive:a_006:13898,a_006,13898,pca_white,-0.8427472050837804,-0.20867598301263834
gated_alive:a_006:14087,a_006,14087,pca_white,1.6117957598331687,0.3248595842286219
gated_alive:a_006:14171,a_006,14171,pca_white,-0.13692371999425376,0.524693785304985
gated_alive:a_006:14376,a_006,14376,pca_white,-1.183071808445248,-0.769181029203311
gated_alive:a_006:14459,a_006,14459,pca_white,-0.7119786397861259,1.1046169552477934
gated_alive:a_006:15120,a_006,15120,pca_white,-1.202775961327185,-0.7385513046085203
gated_alive:a_006:15239,a_006,15239,pca_white,-0.014558959378224547,1.3192242350333974
gated_alive:a_006:15272,a_006,15272,pca_white,1.4060232906661516,-0.8525627831973875
gated_alive:a_006:15390,a_006,15390,pca_white,-0.7241500771367128,0.462392122655805
gated_alive:a_006:15446,a_006,15446,pca_white,0.03250097334898054,0.7904252026676151
gated_alive:a_006:15502,a_006,15502,pca_white,1.1044277828936249,1.9603334214799941
gated_alive:a_006:15520,a_006,15520,pca_white,-0.7312143889373203,-0.5938053625719787
gated_alive:a_006:15548,a_006,15548,pca_white,-0.5522241052661405,-1.2851898947434137
gated_alive:a_006:15569,a_006,15569,pca_white,0.05747150506874148,-1.3784749764686695
gated_alive:a_006:15708,a_006,15708,pca_white,0.6997474804551899,-1.4051910281907596
gated_alive:a_006:15787,a_006,15787,pca_white,-1.1688841401719954,-1.0237336741906906
gated_alive:a_006:15886,a_006,15886,pca_white,0.5707227522045876,1.7643400202308424
gated_alive:a_006:16059,a_006,16059,pca_white,-0.7227426556720936,1.1994149987811504
gated_alive:a_006:16258,a_006,16258,pca_white,-0.147601390735809,1.5914408379516294
gated_alive:a_006:16354,a_006,16354,pca_white,0.2147436730249073,-1.01280088088518
gated_alive:a_006:16548,a_006,16548,pca_white,-0.7553257167223172,-0.6080507141960635
gated_alive:a_006:16682,a_006,16682,pca_white,0.24076577465601492,1.8918235185245924
gated_alive:a_006:16853,a_006,16853,pca_white,0.20185741858906123,-0.6567771292246112
gated_alive:a_006:17049,a_006,17049,pca_white,-1.1460949389201724,-0.811935407170926
gated_alive:a_006:17270,a_006,17270,pca_white,-0.4034852735351883,1.2987450315435376
gated_alive:a_006:17351,a_006,17351,pca_white,0.055110705610893825,-0.7240948173780826
gated_alive:a_006:17632,a_006,17632,pca_white,-1.0393458835991998,-0.9739872855083606
gated_alive:a_006:17768,a_006,17768,pca_white,0.03826564731666785,1.9043579770546966
gated_alive:a_006:17938,a_006,17938,pca_white,-0.3621425484349608,-1.0854867972903888
gated_alive:a_006:17947,a_006,17947,pca_white,-0.9552229082254315,-0.6406755390870764
gated_alive:a_006:18122,a_006,18122,pca_white,-0.9921937308775801,0.13197740704874175
gated_alive:a_006:18285,a_006,18285,pca_white,-0.7817527822726779,-0.8982009836790323
gated_alive:a_006:18450,a_006,18450,pca_white,-0.40964274494766306,1.68990184008695
gated_alive:a_006:18815,a_006,18815,pca_white,-0.5677194857845592,-0.787726170743045
gated_alive:a_006:18966,a_006,18966,pca_white,-1.2496782778240756,-0.43075251721105096
gated_alive:a_006:19147,a_006,19147,pca_white,-0.8116754852624062,-0.09699584766702493
gated_alive:a_006:19384,a_006,19384,pca_white,2.5417344315760504,-0.6204665265111962
gated_alive:a_006:19527,a_006,19527,pca_white,-1.185855570874955,-0.5726616601497089
gated_alive:a_006:20359,a_006,20359,pca_white,0.05775567774527458,-1.225664691492415
gated_alive:a_006:20899,a_006,20899,pca_white,-0.010125313615426096,1.5856307981889806
gated_alive:a_006:21015,a_006,21015,pca_white,-0.02951973817594588,1.814122436486015
gated_alive:a_006:21073,a_006,21073,pca_white,-0.10234311156618449,1.8720307772603564
gated_alive:a_006:21123,a_006,21123,pca_white,0.05708830810957608,-0.9940484936318125
gated_alive:a_006:21160,a_006,21160,pca_white,-1.175605124782695,-1.0119110705758816
gated_alive:a_006:21163,a_006,21163,pca_white,-1.2205845802190294,-0.7640802112062807
gated_alive:a_006:21195,a_006,21195,pca_white,0.613358701559553,1.8225564349858214
gated_alive:a_006:21608,a_006,21608,pca_white,0.193055047847361,1.7725801666655798
gated_alive:a_006:21677,a_006,21677,pca_white,-1.09069957193216,-0.7589341584394127
gated_alive:a_006:21828,a_006,21828,pca_white,-1.2698526687489484,-0.7437050183727224
gated_alive:a_006:22181,a_006,22181,pca_white,0.11843324636042041,1.6554100866022063
gated_alive:a_006:22210,a_006,22210,pca_white,-1.1674521506136428,-1.0391776663882049
gated_alive:a_006:22322,a_006,22322,pca_white,-1.0740245303743556,-0.8850713347990153
gated_alive:a_006:22372,a_006,22372,pca_white,-1.3657371699689598,-0.9225763622350744
gated_alive:a_006:22445,a_006,22445,pca_white,1.307780124068614,-0.5569836984158208
gated_alive:a_006:22537,a_006,22537,pca_white,-0.3018617565077692,0.9498783371787722
gated_alive:a_006:22850,a_006,22850,pca_white,-0.6083712585683807,0.8625333683439422
gated_alive:a_006:22854,a_006,22854,pca_white,-0.27770542170269713,-1.0215192459703688
gated_alive:a_006:22997,a_006,22997,pca_white,-0.4340468816601187,1.546130440177197
gated_alive:a_006:23129,a_006,23129,pca_white,-0.9479279020634961,0.40719069109785755
gated_alive:a_006:23738,a_006,23738,pca_white,-0.3015533269847905,-0.6189693724695664
gated_alive:a_006:24034,a_006,24034,pca_white,0.06398058993888336,1.4004779616872793
gated_alive:a_006:24090,a_006,24090,pca_white,-1.2784287025559147,-0.8004037210179296
gated_alive:a_006:24396,a_006,24396,pca_white,2.787768098468968,-1.614505596376125
gated_alive:a_006:24447,a_006,24447,pca_white,-0.02797606655122306,-0.8372780773332466
gated_alive:a_006:24595,a_006,24595,pca_white,2.4848484131613544,-1.1540318395551272
gated_alive:a_006:24624,a_006,24624,pca_white,1.127490210686186,-1.30937672696783
gated_alive:a_006:24947,a_006,24947,pca_white,-1.0498207901273133,-0.9054144291330742
gated_alive:a_006:25006,a_006,25006,pca_white,-1.1252562082533382,0.5075820055899086
gated_alive:a_006:25015,a_006,25015,pca_white,0.7710830203955764,2.2202417668283
gated_alive:a_006:25322,a_006,25322,pca_white,-0.24045988199950982,0.9747427137782507
gated_alive:a_006:25589,a_006,25589,pca_white,-1.2942208243485283,-0.6927920593139092
gated_alive:a_006:25614,a_006,25614,pca_white,-0.7871234190862244,0.6993286977802939
gated_alive:a_006:25850,a_006,25850,pca_white,1.7387487066999898,-1.0989532334740588
gated_alive:a_006:26092,a_006,26092,pca_white,-0.7363716763378598,-0.9877003155457202
gated_alive:a_006:26100,a_006,26100,pca_white,-1.2618324426436303,-0.7580865790096236
gated_alive:a_006:26154,a_006,26154,pca_white,-1.0274037289307059,0.3437502478039592
gated_alive:a_006:26219,a_006,26219,pca_white,-1.3898284338304214,-0.9024371992325276
gated_alive:a_006:26238,a_006,26238,pca_white,-0.9985841882666896,-0.6491037143890032
gated_alive:a_006:26503,a_006,26503,pca_white,-1.084479945580049,-0.6214030303777185
gated_alive:a_006:26607,a_006,26607,pca_white,-1.0134115447553427,0.06384687134289922
gated_alive:a_006:26737,a_006,26737,pca_white,-0.256018341673639,1.468168964495522
