split_id,split_seed,gate,run_mode,marker,weight,intercept,scaler_mean,scaler_scale,cofactor,top_fraction,best_C,decision_threshold,negative_class,positive_class
1,976400780,gated_NK,smoke,NKG2D,0.025933405222621726,0.0027762265611033857,1.076670493616918,1.0679407430959555,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,NKG2C,0.13921755523041912,0.0027762265611033857,0.47530206765173405,1.1056523265492615,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,2B4,-0.164465106197157,0.0027762265611033857,1.6289682229959295,1.1469022213018913,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CD33,0.016972813426471185,0.0027762265611033857,1.4486112175887569,1.184389224390975,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CD11b,-0.03864750014766557,0.0027762265611033857,0.41157142509297495,0.7954553873287418,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,NKp30,-0.03259848411070146,0.0027762265611033857,1.3048219712047835,1.2086343112225955,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CD122,-0.11718228510603262,0.0027762265611033857,1.4891759975104202,1.2216762570009339,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,3DL1,0.06815432586105526,0.0027762265611033857,0.5032659872495584,1.1698684908307335,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,NKp44,0.03144208598171783,0.0027762265611033857,0.11682288391917492,0.5686240440491102,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CD127,0.007770747722579998,0.0027762265611033857,0.5257367996948532,0.9383746707916685,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,2DL1,-0.04996096055163786,0.0027762265611033857,0.3385849435653154,0.8854706775217405,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CD94,0.20348437798194732,0.0027762265611033857,2.092723571378731,1.6768250724322138,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CD34,0.02357037941942055,0.0027762265611033857,0.4326619993978647,0.8160666795349595,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CCR7,-0.11522049490239117,0.0027762265611033857,0.16992727266971147,0.6192005552904629,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,2DL3,0.004306816442529535,0.0027762265611033857,0.36825175927738096,0.9657510041189389,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,NKG2A,-0.028899583744149446,0.0027762265611033857,1.6330776740562802,1.6989347053756942,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,HLA-DR,0.011930079464653952,0.0027762265611033857,1.794298369813408,1.3422528848056785,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,2DL4,0.027855409137796203,0.0027762265611033857,0.4018556514288653,0.770189039848937,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CD56,-0.07055282029324259,0.0027762265611033857,2.848342424765284,1.4932183016257143,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,2DL5,0.006076762172473036,0.0027762265611033857,0.3277116995406171,0.6958427647717709,5.0,0.01,0.01,1.4068074659030423,0,1
1,976400780,gated_NK,smoke,CD25,-0.0013127149603483713,0.0027762265611033857,0.09001177209080068,0.47864086280501916,5.0,0.01,0.01,1.4068074659030423,0,1
