cluster,sample_id,CD3,CD27,CD19,CD4,CD8,CD57,2DL1-S1,TRAIL,2DL2-L3-S2,CD16,CD10,3DL1-S1,CD117,2DS4,ILT2-CD85j,NKp46,NKG2D,NKG2C,2B4,CD33,CD11b,NKp30,CD122,3DL1,NKp44,CD127,2DL1,CD94,CD34,CCR7,2DL3,NKG2A,HLA-DR,2DL4,CD56,2DL5,CD25,variant
0,a_012,0.9172087820689785,-0.07579005532017584,0.18182838755052813,-0.023077177051171613,1.0868528384518026,-0.08069632386012504,-0.10235269003354042,-0.10338762019728832,-0.0800838159964308,1.897043165814176,-0.03461881461326328,-0.0997640111934877,-0.09604238141568594,-0.10346062655064939,1.623081476303367,-0.07569034274888654,-0.08932992011753198,-0.08302842216845022,0.32641835058627644,2.5792017102045794,-0.029712295569297633,-0.06056247118179577,-0.09910311246591129,-0.09077578412744562,-0.09800268743441098,-0.059585139581267044,-0.11651679399606235,-0.06391057440687366,-0.03768141466106807,-0.07404422566871172,-0.06081893050171657,-0.060312278805225224,3.9584458280070134,0.5752536626682796,-0.039770650254598146,-0.09538612070237397,-0.08688884664278022,kmeans_k6
0,a_1a,2.246529145183127,1.6404397382382903,3.395446590160374,0.33610079032834655,1.7211797007352723,-0.07314479656190337,-0.09924440130192447,-0.10873886786686393,-0.06560688687762783,-0.006180831551389752,-0.0781145153475805,-0.08419937839960703,-0.07284618641315431,-0.09170922063923417,1.5105735513295682,-0.09054681278803031,-0.10025288545280375,-0.07006554423042811,0.3872929717222857,2.4680549770923204,-0.10505768764024671,-0.1190845935603717,-0.10374686022179405,-0.08647611019322768,-0.06356355198435906,-0.05673801232715189,-0.13137221772251823,-0.05872437548305803,-0.07116746037783961,1.6634502286520092,-0.026813890975099033,1.8177524197680546,6.298927044882426,2.3910066728168413,0.25213904059760267,-0.058172152144900756,-0.06615387142065714,kmeans_k6
0,a_2a,1.8476778784310266,-0.004385529929418255,1.7476273667917066,-0.027365746683678048,0.6573088714900254,-0.08562982573657278,-0.11064880433653927,-0.1015856830675843,-0.10861334337056577,-0.07517708781042898,-0.093538561609709,-0.09222742973030632,-0.08944683215327504,-0.08586352822019579,1.7752179147145846,-0.07327003587837588,-0.08221828299280859,-0.0735420059714263,1.0326012066376866,1.8058854599917413,-0.08113925540528316,-0.08832554746395563,-0.07677381543880223,-0.09278496851409752,-0.10820687028092839,-0.06192035224102055,-0.07733459713825559,-0.100606440005795,-0.07242589080383309,-0.06501178221698851,-0.08141731004146593,0.15592868968798163,5.032677215813573,1.2785240457671347,0.15096699908106984,-0.08386964814539427,-0.06135514041961491,kmeans_k6
0,a_2b,1.557254826347745,-0.03227415942487398,2.711031753911899,-0.039815502995978316,0.3493694857547315,-0.0737280460344762,-0.09222110280051553,-0.11084376642012296,-0.09786306606112125,-0.09857626170878252,-0.09832537475517139,-0.09495602570851962,-0.09188683269481629,-0.09555007848088794,1.672526825637303,-0.09426662083685815,-0.08167380577534242,-0.08234023828436873,0.4841679159102185,0.39505231454689316,-0.0661993693120597,-0.0762683763377903,-0.09295769644001334,-0.09241991264116015,-0.10171061217185133,-0.08695415296973939,-0.09596418313308104,-0.080078860866226,-0.08006536792978812,-0.04455431208721984,-0.061385410242204105,-0.013636817570325683,5.161699642526875,1.461927697215185,0.2841917417975468,-0.0638644630227201,-0.08558152636400018,kmeans_k6
0,a_3a,1.887543164630179,-0.00735551385892331,0.48856501682180664,-0.07641091552661461,0.38384788077533416,-0.06592600505337909,-0.09136605993958116,-0.07326515146412912,-0.09289148114946813,-0.09111723487363757,-0.10476359642250133,-0.0999181426074611,-0.08845810430095447,-0.10063158833822627,1.0401782083201314,-0.08570349771773653,-0.10798123311817388,-0.097758537386358,0.24788178362971647,2.3995683285309086,-0.06614513687754278,-0.08128168485404547,-0.09127133550034498,-0.08789981061333957,-0.07831765415316212,-0.07886809532518257,-0.09103390946215784,-0.061953217187385556,-0.071709593203099,-0.08176880491309979,-0.07886072763646929,0.0025365386142187554,4.606620748573004,1.4451427156587155,-0.004722444214936651,-0.05794018504432165,-0.057395538273227395,kmeans_k6
0,a_3b,1.8569856761388108,-0.022055058253004346,1.0004113186425228,-0.03333022357044734,1.0260417932537549,-0.05885724891987092,-0.09250631547241067,-0.08331199340485593,-0.09554003329993214,-0.062191240238518464,-0.08170253467488298,-0.10185832154077859,-0.0940251070065895,-0.08110975287275748,1.3702122669883463,-0.06632651288985514,-0.09327523939985405,-0.07937701880170074,1.0296680579712196,2.414038679258717,-0.04689672098979387,-0.06068801811357369,-0.06814330866590677,-0.09579130233520114,-0.1096168634173733,-0.05462950182863297,-0.09431812258601859,-0.07343813938277194,-0.09664454194050609,-0.007824423792854675,-0.08106507119471001,-0.007370883538181479,5.14103675853608,1.2276738372563532,0.25116087941317833,-0.0813913666995072,-0.11097106118617217,kmeans_k6
0,a_4a,2.2622103816724755,0.2995438396929453,2.5415563075242202,0.02807197395542981,1.6469897913006037,-0.06553157345907978,-0.0917397444239538,-0.07639251524417781,-0.07816914884811768,1.1432127341890168,-0.07873177360724579,-0.07845336561662358,-0.09075593660971237,-0.09230585206417109,1.4777181741029928,-0.08285243620629089,-0.058016312327341495,-0.07731199196018135,0.20911075081807182,2.4206630406047562,-0.04799007883341621,-0.06236369451303305,-0.0913767899175233,-0.08588735479441753,-0.08619243230457979,-0.052841575282572856,-0.08851143329411142,-0.057960735193119554,-0.07707191689335072,0.05412047838227131,-0.09171631654428188,0.3956920223282162,5.699996479053291,1.9123087372667884,0.3585824352241289,-0.07355679809035073,-0.07276762417665417,kmeans_k6
0,a_4b,2.3963561349781357,0.9150072794260907,1.9405395950413964,0.2512715937731768,1.2060865373301373,-0.10860236937678437,-0.0978071624041514,-0.10627821029951358,-0.09522684193228728,0.44819193228563814,-0.1274080528807174,-0.10020943751800249,-0.08978555136489207,-0.058110851081160354,1.3650275352111758,-0.07869036127854306,-0.0757523920262484,-0.07551539074969688,0.8291198556592069,2.9403331386927074,-0.03845322723764557,-0.050378044904762366,-0.07460725093639362,-0.09164128878490352,-0.07529125316138167,-0.03427779826461331,-0.09136851841100681,-0.09065598925033266,-0.06950027764662293,-0.03544039263234408,-0.05442411755747667,0.22078597227139757,5.220475298905311,2.0178483741724222,0.36444449769354015,-0.04210603198165573,-0.05810117570404642,kmeans_k6
0,a_5a,1.953468592026631,-0.0255004037264102,2.580200219283605,-0.03580479877064798,0.8969228115479532,-0.07610538981183554,-0.08358500310877058,-0.08917391281438687,-0.09801127096949525,-0.04203791945942319,-0.07659628668753907,-0.11205634674663878,-0.10544113240987764,-0.09232595961290772,1.3067869213489072,-0.08778272372659596,-0.05189811500345985,-0.08557758900319457,0.011018734227627062,2.0435013455048208,-0.057005085947816295,-0.08943691786046448,-0.079683917617852,-0.07649766780683862,-0.07479768070718884,-0.06840552396419386,-0.082250610471525,-0.06929953598102313,-0.09093928384389856,-0.04982629489577956,-0.05646814365707259,0.32609675460520793,5.581120676481031,2.124374981050885,0.5124431403181924,-0.06382678625702769,-0.09031276716744166,kmeans_k6
0,a_5b,1.8755296391719196,-0.013931004054044287,1.9429083945879972,-0.04590967143986424,0.981276125870758,-0.07807854320647001,-0.08026850456635784,-0.10133731223335324,-0.0898543735174636,-0.0703129603918175,-0.06834485544767507,-0.10063454360775598,-0.09509998502854894,-0.06722663435806495,1.3268165915714758,-0.1028147407663304,-0.06329590851914747,-0.07754305859877161,0.2600521640780415,1.9919148767315615,-0.08161663961775531,-0.07109991474080532,-0.08640322273626552,-0.0944004750180627,-0.11111969566905763,-0.07133580929338086,-0.06976435553683605,-0.08777591241993121,-0.08443244635812021,-0.04757552652790924,-0.07464024898754497,0.2859475019429495,5.398290907629044,2.0422332428157164,0.45659264066424843,-0.07264597969791584,-0.07641247360948406,kmeans_k6
1,a_001,4.728872041420193,0.41472830152097506,-0.04149814983787295,1.9103079019536031,0.7940770966687867,-0.0852590225899692,-0.09609541396789101,-0.09300400440574728,-0.08602254346868134,-0.05877441065306251,-0.08088453065531562,-0.09235929431231679,-0.0765721599368484,-0.07546936345588753,-0.09988778159670242,-0.08386570487972336,-0.06684900557415124,-0.09677751090221276,-0.0552919960126302,0.6570666054030512,-0.06935425653047467,-0.09333660731780494,-0.07332622535988818,-0.08230530583928203,-0.09417130011279144,0.30189696360912455,-0.08227877342238028,-0.10341355799645022,-0.053909615614152,1.375446651271497,-0.0807830060126431,-0.08090830323145304,1.2587715128194865,-0.06513631818242833,-0.08259426707317803,-0.0836925581177157,-0.09675207740750369,kmeans_k6
1,a_002,4.766296856045704,0.05626414309034356,-0.06238796506895404,2.3131280276647814,0.19627950917665016,-0.0972258922777324,-0.0859581587881277,-0.0987644465922081,-0.08631446404041215,-0.08238884185020816,-0.08893436454717922,-0.08440441059950958,-0.09831238417594033,-0.0979762664733683,-0.08810713028357245,-0.09438854766433337,-0.0988494685255439,-0.07547361969729098,-0.04879645547061629,-0.015069632570100872,-0.09839933769675731,-0.0876104793766647,-0.05525009242691783,-0.10575004412547924,-0.07649955175891031,0.32706897754104103,-0.0977826985263212,-0.081206898279656,-0.07749129291051866,0.7750528847368352,-0.101898999043223,-0.09137229943286738,0.8483698082367728,-0.10249948850051949,-0.09725891198139308,-0.07963711561573508,-0.07619023529598684,kmeans_k6
1,a_003,4.377718674154488,0.9078203255152124,0.2756690200595847,2.7887559398497173,0.8926396281182041,-0.0706935634970629,-0.08793817054298261,-0.08551537434974751,-0.0924177095263484,-0.02826322346995201,-0.06817689246345016,-0.08781481059984993,-0.11029021774871609,-0.08269469123504947,-0.07825851550013324,-0.058624877625124305,-0.1075287938125794,-0.08228616135577532,0.018490029783612184,2.2143878688355754,-0.08960660969714034,-0.05744526884028667,-0.007350877733349609,-0.10129551133581122,-0.04691253376878171,2.725897587850951,-0.02122061471921112,-0.06873258931355875,-0.04992097405266999,1.1670770167694946,-0.0755018816828167,-0.04708942133179177,0.8196636773958135,-0.09972599387634391,-0.046099244172036424,-0.10974260558178062,-0.07077830300281557,kmeans_k6
1,a_004,3.636862743817773,0.022006368604174573,-0.08304188809206739,2.1530077323568624,-0.0017224364779063817,-0.08862820864769422,-0.07148919806771163,-0.08820582732089356,-0.10530440809275414,-0.03999457070724889,-0.08955375754061962,-0.09463750025158936,-0.09733224192253982,-0.09796554146568558,-0.0808885113402525,-0.09686002855819305,-0.094889473194154,-0.11737539790025643,-0.08602549537799002,1.2727153081076499,-0.09452944389183371,-0.089666107945362,-0.08432659369064105,-0.09178609679048956,-0.09220446640002032,2.3478717101923716,-0.09993957690678039,-0.0671403003124489,-0.09174949284118639,0.029812047443293205,-0.0951957916663833,-0.0965784510452014,0.6470760882390193,-0.06504201531510875,-0.08798528816554528,-0.08163722920273336,-0.10689177296725154,kmeans_k6
1,a_005,4.168778643893996,-0.05290384088570149,-0.08366142003575176,2.282445457745161,1.2545567002847817,-0.09129155540156572,-0.08210025171964339,-0.10916914356398238,-0.08216299234106542,-0.01061134765390722,-0.08896578837655619,-0.09924574419008692,-0.10959417154710549,-0.08647937277626783,-0.06651616562674892,-0.08881193134521498,-0.07615297670358925,-0.09268543967403223,-0.10312745063998488,0.171782225925882,-0.09887857512176706,-0.07902222755640635,-0.09411917704240241,-0.10761501548628069,-0.0742142065980007,1.9166296631113167,-0.08256047057434748,-0.09532211046985532,-0.07332581842553715,-0.02106075310728903,-0.11067858294799932,-0.09847041305227966,-0.020300082488416103,-0.09936837793016653,-0.0868860446213871,-0.125710800696503,-0.09305726852411225,kmeans_k6
1,a_006,4.713361052354654,0.5437165698975427,-0.08967701344372413,2.2147122116963858,-0.031807908990551324,-0.0808712586120204,-0.088780791891156,-0.09157242462585422,-0.08916972733860265,-0.09255248414360412,-0.09937941893804272,-0.09612164112604842,-0.0957031046171971,-0.09408736266167256,-0.08937832836667332,-0.10433016255019971,-0.08560782885041912,-0.09093053431979131,-0.07467921371237203,0.3409296922752134,-0.08470385423715657,-0.09888005109789827,-0.07234373251545202,-0.09237037225437887,-0.10624775752850807,-0.0007371777000919985,-0.09065108013175167,-0.08763379061530177,-0.0740489631653593,1.3847689821628721,-0.07585408921125446,-0.08750346438796285,1.0555028945609928,-0.07721278934970925,-0.078786479643545,-0.09803613174127394,-0.0860901414637284,kmeans_k6
1,a_007,4.78742436916056,0.7255604747539406,-0.07511228986088737,2.339614376412078,0.1550440241455197,-0.05545223582539239,-0.07927999582080977,-0.09850731823837916,-0.07577552967557705,-0.07058051214604162,-0.08355076066825741,-0.1125340075723184,-0.08517157646652036,-0.10363658893093326,-0.08217826856010874,-0.09353521456033968,-0.08028660628312587,-0.08181449713632691,-0.056816373385140596,0.24895033041406467,-0.0850110406842954,-0.09292092432997187,-0.08451160252673032,-0.10143582298428337,-0.09517414602272171,0.304341010800787,-0.08310539216364404,-0.09200643608364353,-0.09805617573161692,0.8698151253815343,-0.09768846103579149,-0.06938696241157576,0.523886091108332,-0.08281509783940944,-0.0791664300372065,-0.08835997181814861,-0.09630958017015438,kmeans_k6
1,a_009,4.769399177243422,0.5744911081586164,-0.04760855330557291,2.4606248171231924,1.2385523812176245,-0.07098808645857682,-0.08417913097375813,-0.08729058335175147,-0.09416778828803618,-0.07432376484931405,-0.09350416528660628,-0.09475051617486206,-0.08200489691088489,-0.08940846319773861,-0.06895383874530449,-0.09190609301846606,-0.04570187678900111,-0.10131206454819654,-0.05208371139046909,0.8900553126298696,-0.08590977169433064,-0.07821561173422034,-0.06608909170327272,-0.06337467587178029,-0.09428083888124653,0.6985285197181478,-0.08323371795625914,-0.08084207031566228,-0.05915890721435853,0.8860209692975407,-0.06890305111531272,-0.0010049333967094634,2.2557810048274733,-0.034934981014305706,-0.08587580915555451,-0.0849667000913721,-0.0977331180634945,kmeans_k6
1,a_010,4.8063964792557305,0.24686709659840034,-0.08072247065784292,2.1871119529529928,-0.03145192846379169,-0.06707898604618148,-0.0763220906055093,-0.09977829285113649,-0.08986912537969578,-0.06008597675464894,-0.09557153348374438,-0.1001724657034623,-0.11276801911976819,-0.09734383371242836,-0.06339489486072032,-0.10442446744433961,-0.08211931594116927,-0.06870925254781902,-0.057073704408598554,-0.04386443081383308,-0.08004335498377056,-0.0935235058138116,-0.07085449688956043,-0.07815921938504963,-0.0956140636252389,0.4129740484124449,-0.09801539960578336,-0.09955264266294434,-0.06774788664820719,1.1263754691204084,-0.09227252532023532,-0.07186361994837875,1.118248919946391,-0.07611267028426412,-0.0997569711828565,-0.08851683939178165,-0.08486651444409223,kmeans_k6
1,a_011,3.79547031160978,-0.028492311841241902,-0.06887407455518568,2.479692355566315,1.364782414450405,-0.08862393391238822,-0.0929835068729942,-0.10191289813965701,-0.06371712220385235,0.9517803947293823,-0.09884988372788035,-0.10613875974901912,-0.07602293298031043,-0.09641385085169378,-0.038104569040921715,-0.08465960751814211,-0.06694134619847218,-0.08056624851628191,-0.08165461155373828,1.9464191646814626,-0.06304440493458287,-0.06469083070333191,-0.060783727522667745,-0.12172450441987637,-0.10281326150498736,2.2048164421255865,-0.05831111707493011,-0.10569073546727427,-0.06371897215164977,0.30547208354587047,-0.1016114304045592,-0.09958961675884162,0.6801772704811943,-0.04755609504905358,-0.08556777231958577,-0.10228708716429877,-0.13131531001832347,kmeans_k6
1,a_012,3.591604005163495,-0.06771595818016432,-0.08886581607979903,2.4037271008931937,1.055937229723431,0.98314105532946,-0.07184450641795659,-0.09916816690494508,-0.09611490712958543,1.596525224936492,-0.09647468037183925,-0.09598564915390989,-0.07693162929219455,-0.06404834860829811,0.24325112038324376,-0.09815742723871813,-0.07080587422994802,-0.0553259366377228,-0.02507703321130149,1.78022941231141,-0.02030454530550192,-0.07909645879432944,-0.03059859506865799,-0.09956425565153457,-0.10193175439099693,1.8898684776083368,-0.08474541036743864,-0.08903291188624986,-0.08816465764479006,-0.10829848175628351,-0.04915497351988462,-0.087219412324456,1.1460055958744855,-0.09496184072641414,-0.0628070762684961,-0.11622588073320336,-0.07630640068943582,kmeans_k6
1,a_1a,5.767443851649486,2.481306908199893,-0.03548700541793952,3.4038960259265956,2.039487898929478,-0.07050409659899035,-0.09267416049842717,-0.10201942285004163,-0.0881776658378664,-0.010939774933025458,-0.08998970475350333,-0.09379382617376952,-0.10555638487168571,-0.09144853030047144,-0.06784117980026827,-0.08672247702300068,-0.07675411225892337,-0.061305321803307805,-0.03518288040685388,2.525625358022591,-0.041599856517674116,-0.08926514904955266,-0.07060075992069682,-0.08307390708342755,-0.08181086138772994,3.4919253339967824,-0.0651502446147309,-0.09799868026741658,-0.08726580020590433,2.5818046372656687,-0.09306836812029542,-0.05482961840387513,1.8435820766863915,-0.06957329806175705,-0.0657543512278891,-0.09014536636248571,-0.08229003541461768,kmeans_k6
1,a_2a,5.280260858209038,1.911081566335063,-0.03855322632254633,2.824325278494532,1.517948993030812,-0.08939369262871988,-0.08878142715560586,-0.0881196225745807,-0.08072026651046717,-0.08390510728054054,-0.11045757036572168,-0.09661988545820713,-0.10740656477146687,-0.0799057212066813,-0.04622306946123621,-0.08656014202444015,-0.06550252888331821,-0.07265541421859037,-0.02789797687094377,1.3833655608437556,-0.05685244149195964,-0.07759300033435416,-0.10431208160930762,-0.09567569286442328,-0.09676057968539122,2.523665188259749,-0.08239894034233759,-0.10720606578304173,-0.10858106130413801,0.38831012684622845,-0.08480578735757624,-0.07059884256970124,1.6530651859184746,-0.09497758279450637,-0.05566123279369157,-0.08504279048940966,-0.08306802987971446,kmeans_k6
1,a_2b,5.244833023767712,1.9189995777316535,-0.04969888384241273,3.0573700853292567,0.7198163522988331,-0.07499702338541334,-0.0916470521766012,-0.08579098254745508,-0.10741923508216589,-0.09853164395391364,-0.07405408108647334,-0.09117069851764831,-0.0997628665248663,-0.08945632493200623,-0.08415804605544992,-0.09400737556106918,-0.07628624744018518,-0.0751840240609933,-0.03290781362409533,0.41165562820840923,-0.09161221061716583,-0.08347605062970295,-0.07765780385801566,-0.11382037299329982,-0.0910688638389277,2.4192395627871286,-0.07493070890034162,-0.07597302120655035,-0.0901974076386088,0.6381221473588908,-0.10073846228158592,-0.09702355381737446,0.030400549429354388,-0.07951272138195249,-0.07871708862673407,-0.0949615440419052,-0.08180951893644456,kmeans_k6
1,a_3a,5.406548612750115,1.9872624081779169,-0.06736568011016782,2.6310329468733316,0.8125839653665289,-0.06696643119083744,-0.10046146375155798,-0.08700653196320665,-0.09255945186273241,-0.08784156492231886,-0.08442367765955996,-0.09358359831244595,-0.07974447417103682,-0.0834179952986384,-0.07497603007501484,-0.08851869773199302,-0.054339211151843925,-0.08354855109198228,-0.05251198695255707,2.189780887596634,-0.06975178350306266,-0.07077538539456946,-0.09153942879403323,-0.10127149136916679,-0.06087166641058763,2.50157335299389,-0.05780229551601703,-0.07690995562932117,-0.08916007995940714,0.5602848425808747,-0.09048355144512082,-0.06670658122354732,1.4146955853346102,-0.08668905377980687,-0.07607536450667868,-0.07873564562094096,-0.0969728069212905,kmeans_k6
1,a_3b,5.609069109873182,1.9183472568208069,-0.030621823480051345,2.975468508578796,1.3754280000280867,-0.0718348055774488,-0.08599161688913506,-0.08965734239294186,-0.08401207547580442,-0.06222631985256626,-0.09779231238319584,-0.10518929112894476,-0.10481524065733469,-0.09104716651938762,-0.02498815661533383,-0.10686102801454136,-0.06594314923568417,-0.07571514407622512,-0.04909370275699711,2.3849391830282265,-0.06266145290700068,-0.06456121935361511,-0.0739226170227478,-0.09535646941277073,-0.09381256134586696,2.870901677286267,-0.06511051985264656,-0.08281094033716045,-0.07557163075933825,0.7759374164462471,-0.07549153679119264,-0.0508024098617241,1.8119051920690523,-0.07927349693872687,-0.045633948794637925,-0.09271670206062743,-0.07922538934064519,kmeans_k6
