split_id,donor_id,y_true,filter_id,frequency,n_selected_cells,n_cells,response_threshold,training_donors
96,a_2a,0,1,0.00065,13,20000,22.94428825378418,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,a_3a,0,1,0.00015,3,20000,22.94428825378418,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
97,a_001,1,1,0.0,0,20000,22.778478622436523,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_003,0,1,0.00055,11,20000,22.778478622436523,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_006,0,1,0.0,0,20000,22.778478622436523,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_009,0,1,0.0,0,20000,22.778478622436523,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_3b,0,1,0.0,0,20000,22.778478622436523,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_5b,1,1,0.0026,52,20000,22.778478622436523,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
98,a_006,0,1,0.0,0,20000,15.413350105285645,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_011,0,1,0.0001,2,20000,15.413350105285645,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_1a,0,1,0.00095,19,20000,15.413350105285645,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_2a,0,1,0.0003,6,20000,15.413350105285645,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_4a,1,1,0.00635,127,20000,15.413350105285645,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_5a,1,1,0.01145,229,20000,15.413350105285645,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
99,a_003,0,0,0.00085,17,20000,10.705574035644531,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_006,0,0,5e-05,1,20000,10.705574035644531,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_007,1,0,0.0006,12,20000,10.705574035644531,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_2b,0,0,0.0007,14,20000,10.705574035644531,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_3b,0,0,0.0003,6,20000,10.705574035644531,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_5b,1,0,0.0202,404,20000,10.705574035644531,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
