split_id,donor_id,y_true,filter_id,frequency,n_cells,response_threshold,training_donors
4,a_4b,1,2,0.0017999999690800905,20000,12.825359344482422,a_002;a_006;a_007;a_009;a_1a;a_2b;a_3a;a_4a;a_5a
5,a_003,0,0,0.0005499999970197678,20000,15.536776542663574,a_001;a_002;a_004;a_006;a_007;a_010;a_1a;a_3a;a_4a
5,a_011,0,0,4.999999873689376e-05,20000,15.536776542663574,a_001;a_002;a_004;a_006;a_007;a_010;a_1a;a_3a;a_4a
5,a_2b,0,0,0.0003499999875202775,20000,15.536776542663574,a_001;a_002;a_004;a_006;a_007;a_010;a_1a;a_3a;a_4a
5,a_3b,0,0,0.00019999999494757503,20000,15.536776542663574,a_001;a_002;a_004;a_006;a_007;a_010;a_1a;a_3a;a_4a
5,a_5a,1,0,0.012799999676644802,20000,15.536776542663574,a_001;a_002;a_004;a_006;a_007;a_010;a_1a;a_3a;a_4a
5,a_5b,1,0,0.013650000095367432,20000,15.536776542663574,a_001;a_002;a_004;a_006;a_007;a_010;a_1a;a_3a;a_4a
6,a_001,1,3,4.999999873689376e-05,20000,19.883005142211914,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_3b;a_4b;a_5b
6,a_003,0,3,0.00024999998277053237,20000,19.883005142211914,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_3b;a_4b;a_5b
6,a_1a,0,3,0.00044999999227002263,20000,19.883005142211914,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_3b;a_4b;a_5b
6,a_2a,0,3,0.00014999999257270247,20000,19.883005142211914,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_3b;a_4b;a_5b
6,a_2b,0,3,0.00029999998514540493,20000,19.883005142211914,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_3b;a_4b;a_5b
6,a_5a,1,3,0.008349999785423279,20000,19.883005142211914,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_3b;a_4b;a_5b
7,a_002,1,0,4.999999873689376e-05,20000,23.195693969726562,a_001;a_003;a_005;a_006;a_2b;a_3a;a_3b;a_4b;a_5b
7,a_004,0,0,0.0,20000,23.195693969726562,a_001;a_003;a_005;a_006;a_2b;a_3a;a_3b;a_4b;a_5b
7,a_010,0,0,0.0,20000,23.195693969726562,a_001;a_003;a_005;a_006;a_2b;a_3a;a_3b;a_4b;a_5b
7,a_012,1,0,0.0,20000,23.195693969726562,a_001;a_003;a_005;a_006;a_2b;a_3a;a_3b;a_4b;a_5b
7,a_1a,0,0,4.999999873689376e-05,20000,23.195693969726562,a_001;a_003;a_005;a_006;a_2b;a_3a;a_3b;a_4b;a_5b
7,a_2a,0,0,0.0,20000,23.195693969726562,a_001;a_003;a_005;a_006;a_2b;a_3a;a_3b;a_4b;a_5b
8,a_001,1,0,0.00014999999257270247,20000,22.85434913635254,a_002;a_003;a_005;a_007;a_009;a_1a;a_3a;a_3b;a_4a;a_5b
8,a_006,0,0,0.0,20000,22.85434913635254,a_002;a_003;a_005;a_007;a_009;a_1a;a_3a;a_3b;a_4a;a_5b
8,a_010,0,0,4.999999873689376e-05,20000,22.85434913635254,a_002;a_003;a_005;a_007;a_009;a_1a;a_3a;a_3b;a_4a;a_5b
8,a_2a,0,0,0.00029999998514540493,20000,22.85434913635254,a_002;a_003;a_005;a_007;a_009;a_1a;a_3a;a_3b;a_4a;a_5b
8,a_2b,0,0,0.00039999998989515007,20000,22.85434913635254,a_002;a_003;a_005;a_007;a_009;a_1a;a_3a;a_3b;a_4a;a_5b
8,a_5a,1,0,0.009200000204145908,20000,22.85434913635254,a_002;a_003;a_005;a_007;a_009;a_1a;a_3a;a_3b;a_4a;a_5b
9,a_003,0,0,0.0003499999875202775,20000,18.35709571838379,a_001;a_002;a_004;a_005;a_009;a_010;a_3b;a_5a;a_5b
9,a_007,1,0,0.00039999998989515007,20000,18.35709571838379,a_001;a_002;a_004;a_005;a_009;a_010;a_3b;a_5a;a_5b
9,a_011,0,0,0.0,20000,18.35709571838379,a_001;a_002;a_004;a_005;a_009;a_010;a_3b;a_5a;a_5b
9,a_2b,0,0,0.00039999998989515007,20000,18.35709571838379,a_001;a_002;a_004;a_005;a_009;a_010;a_3b;a_5a;a_5b
9,a_3a,0,0,0.00019999999494757503,20000,18.35709571838379,a_001;a_002;a_004;a_005;a_009;a_010;a_3b;a_5a;a_5b
9,a_4b,1,0,0.002149999840185046,20000,18.35709571838379,a_001;a_002;a_004;a_005;a_009;a_010;a_3b;a_5a;a_5b
