split_id,gate,run_mode,device,implementation_version,inner_fold,filter_count,candidate_seed,validation_accuracy,validation_roc_auc,best_validation_loss,validation_cross_entropy_at_best_epoch,epochs_run,selected
17,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,2889485506,0.25,0.0,0.6935189628601074,0.6934377217292785,7,False
17,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,2889485606,0.75,0.5,0.6627690184116364,0.6622703909873963,11,False
17,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,2889485706,0.5,0.75,0.689558093547821,0.6894989061355591,6,False
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,2634853674,0.6,1.0,0.6201517896652222,0.6194199454784394,16,True
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,2634853774,0.6,0.5,0.6790540223121643,0.6789741520881653,6,False
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,2634853874,0.4,0.16666666666666666,0.7355131535530091,0.7353701024055481,6,False
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,2634863674,0.4,1.0,0.7086303372383118,0.708570315361023,6,False
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,2634863774,0.6,0.33333333333333337,0.7139043560028077,0.7137733449935914,7,False
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,2634863874,0.4,0.33333333333333337,0.7368320775032043,0.7367214512825012,6,False
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,2634873674,0.5,0.5,0.6937653350830079,0.6936914253234864,6,False
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,2634873774,0.5,0.5,0.6905163908004761,0.6904373550415039,7,False
18,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,2634873874,0.5,0.5,0.6392282843589783,0.6378827619552613,13,False
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,4045012804,0.2,0.3333333333333333,0.7696016435623169,0.7694835667610168,6,False
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,4045012904,0.4,0.0,0.7312505841255188,0.7311686873435974,6,False
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,4045013004,0.6,0.3333333333333333,0.6830420660972595,0.6829822826385498,6,False
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,4045022804,0.4,0.16666666666666669,0.7493900694847107,0.7493258156776428,6,False
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,4045022904,0.4,0.5,0.7314382433891297,0.7312994837760926,7,False
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,4045023004,0.4,0.0,0.7914880027770996,0.7913921065330506,6,False
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,4045032804,0.75,0.75,0.41893733739852906,0.4179488694667816,14,False
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,4045032904,0.75,1.0,0.34995038524270056,0.34885141275823117,13,True
19,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,4045033004,0.5,0.5,0.696946268081665,0.6968660402297974,6,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,3032918538,0.8,1.0,0.3673569874763489,0.36435473370552063,24,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,3032918638,0.8,1.0,0.37262452065944673,0.37090845704078673,17,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,3032918738,0.8,1.0,0.4696572725772858,0.4685217070579529,17,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,3032928538,0.8,0.8333333333333334,0.41846296422183515,0.41413809867203233,23,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,3032928638,0.4,0.6666666666666667,0.7026809463500977,0.7025833735466004,7,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,3032928738,0.6,1.0,0.5191198718845844,0.5166415237635374,17,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,3032938538,0.25,0.0,0.7107558155059814,0.7106450700759888,6,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,3032938638,0.25,0.5,0.6986524248123169,0.6985127711296082,8,False
20,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,3032938738,1.0,1.0,0.03218821153044701,0.02647306052502245,64,True
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,1066207524,0.8,0.8333333333333333,0.560313006401062,0.5588095579147339,16,False
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,1066207624,0.8,1.0,0.3520656739473343,0.346670826792717,26,True
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,1066207724,0.8,1.0,0.4092525448799133,0.40712200093269346,15,False
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,1066217524,0.4,0.6666666666666667,0.7883760974407196,0.7882962272167205,6,False
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,1066217624,0.6,0.33333333333333337,0.6862437429428101,0.686191231250763,6,False
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,1066217724,0.4,0.33333333333333337,0.7092935190200805,0.7092019066810608,6,False
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,1066227524,0.25,0.25,0.7059646654129028,0.7058356213569641,6,False
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,1066227624,0.75,0.75,0.6439771640300751,0.6428195226192475,12,False
21,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,1066227724,0.25,0.25,0.7278143525123596,0.7277197003364563,7,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,3929520058,0.6,1.0,0.6128789675235748,0.6127149767875671,8,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,3929520158,0.6,0.5,0.6975247383117675,0.6974397420883178,6,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,3929520258,0.4,0.6666666666666666,0.7189947271347046,0.7189171814918518,6,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,3929530058,0.4,0.33333333333333337,0.7330191307067871,0.7329597644805909,6,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,3929530158,0.6,0.6666666666666667,0.6781179976463317,0.6780429553985595,6,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,3929530258,0.4,1.0,0.7036846790313721,0.703612795829773,6,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,3929540058,0.5,0.0,0.7014418244361877,0.7014106512069702,6,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,3929540158,0.5,0.75,0.5090797880291938,0.5068306106328965,21,False
22,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,3929540258,1.0,1.0,0.10657570343464613,0.09459090053103864,58,True
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,4075413813,0.6,0.8333333333333333,0.48475741720199583,0.48085302257537843,22,False
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,4075413913,0.8,0.8333333333333333,0.483204060792923,0.4766304340362549,30,False
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,4075414013,0.8,1.0,0.33288090193271636,0.3293342866897583,25,True
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,4075423813,0.4,0.33333333333333337,0.7469936919212341,0.7469258022308349,6,False
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,4075423913,0.4,0.16666666666666669,0.7049512968063355,0.7048693404197693,6,False
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,4075424013,0.4,0.5,0.7794847364425659,0.7793375878334046,6,False
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,4075433813,0.25,0.25,0.7079798460006714,0.70789133310318,6,False
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,4075433913,0.25,0.25,0.7059371399879456,0.7058476734161377,6,False
23,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,4075434013,0.5,0.75,0.6844915008544922,0.6844046568870544,6,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,3145778432,0.6,0.5,0.6703968782424927,0.6688387532234192,17,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,3145778532,0.2,0.5,0.7068431262969971,0.7065497522354126,9,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,3145778632,0.4,0.3333333333333333,0.7172212090492248,0.7171390738487243,6,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,3145788432,0.2,0.16666666666666669,0.7926633195877075,0.7925535950660706,6,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,3145788532,0.4,0.5,0.719471960067749,0.7193854141235352,6,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,3145788632,0.4,0.16666666666666669,0.7200428113937378,0.7199430332183838,7,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,3145798432,0.5,0.5,0.6905673122406006,0.6905329203605652,6,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,3145798532,0.5,0.5,0.6959138941764832,0.6958708000183106,6,False
24,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,3145798632,0.75,0.75,0.6579099488258362,0.6575901699066162,8,True
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,2865763338,0.4,0.5,0.7061933760643005,0.7061614279747009,6,False
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,2865763438,0.4,0.16666666666666666,0.7315016303062439,0.7313381943702698,7,False
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,2865763538,0.8,0.5,0.5108421530723571,0.5048335289955139,26,False
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,2865773338,0.4,0.6666666666666667,0.6993756957054138,0.6992800898551941,6,False
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,2865773438,0.8,0.6666666666666667,0.6763518295288086,0.6761840424537658,11,True
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,2865773538,0.2,0.5,0.7363798871040345,0.7357731714248658,9,False
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,2865783338,0.5,0.25,0.7053019666671753,0.7051877641677856,7,False
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,2865783438,0.5,1.0,0.6881185555458069,0.6880442881584168,7,False
25,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,2865783538,0.75,1.0,0.29836223617196084,0.2961822360008955,20,False
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,561034102,0.4,0.3333333333333333,0.7763386631011963,0.7762655878067016,6,False
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,561034202,0.4,0.3333333333333333,0.7105448975563049,0.7104408874511718,6,False
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,561034302,0.8,1.0,0.4218442268371582,0.4211385450363159,14,True
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,561044102,0.6,0.33333333333333337,0.674439977645874,0.6743590941429138,6,False
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,561044202,0.4,0.0,0.7256966896057129,0.7255815334320068,7,False
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,561044302,0.6,0.6666666666666667,0.6771363759040833,0.6770259881019592,6,False
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,561054102,0.75,0.75,0.6059644484519958,0.6029823887348175,18,False
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,561054202,0.75,1.0,0.3736076709628105,0.3705874276161194,18,False
26,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,561054302,0.75,1.0,0.44131417632102965,0.43680649518966674,18,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,411878796,0.2,0.0,0.7302437963485717,0.7301692905426025,6,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,411878896,0.0,0.0,0.7686776266098022,0.7685780868530273,6,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,411878996,0.4,0.0,0.7451504774093628,0.7450603551864624,6,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,411888796,0.4,0.5,0.7053952445983886,0.7053200235366821,6,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,411888896,0.6,0.16666666666666669,0.6831207823753357,0.6830804896354675,6,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,411888996,0.4,0.5,0.7529871430397034,0.7528825368881226,6,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,411898796,0.75,1.0,0.6508185935020446,0.6506296467781066,7,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,411898896,0.5,0.5,0.6916630148887635,0.6913905620574952,9,False
27,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,411898996,1.0,1.0,0.12845533430576325,0.12410951137542725,100,True
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,1143810128,0.4,0.6666666666666666,0.6560357608795166,0.6551931858062744,12,False
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,1143810228,0.6,0.5,0.6792919473648071,0.6789584593772888,8,False
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,1143810328,0.4,0.6666666666666666,0.7131017303466797,0.7126883683204651,9,False
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,1143820128,0.6,0.8333333333333334,0.5174441461563111,0.514289752483368,42,True
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,1143820228,0.6,0.5,0.7151341347694397,0.7150246448516846,7,False
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,1143820328,0.4,0.16666666666666669,0.7088138060569763,0.7086906032562256,6,False
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,1143830128,0.25,0.0,0.7246115303039551,0.7245192623138428,6,False
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,1143830228,0.5,0.25,0.7526254582405091,0.7524998116493226,6,False
28,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,1143830328,0.5,0.5,0.6915543460845948,0.6914328718185425,7,False
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,1897687215,0.6,0.3333333333333333,0.682983277797699,0.682922667503357,6,False
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,1897687315,0.4,0.3333333333333333,0.7432483463287354,0.7431009440422058,7,False
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,1897687415,0.4,0.5,0.7318490424156189,0.7317648210525513,6,False
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,1897697215,0.4,0.6666666666666667,0.7118893795013428,0.7118547492027283,7,False
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,1897697315,0.4,0.33333333333333337,0.7808973619937897,0.780731422662735,7,False
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,1897697415,0.4,0.6666666666666667,0.7218950986862183,0.7218144536018372,6,False
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,1897707215,0.5,1.0,0.6715423011779785,0.6714233303070068,7,False
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,1897707315,0.75,1.0,0.3021200683712959,0.2984725192561746,22,True
29,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,1897707415,0.25,0.0,0.7109179496765137,0.710839033126831,6,False
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,310985277,0.6,0.3333333333333333,0.6743965134620666,0.6743374452590942,6,False
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,310985377,0.4,0.3333333333333333,0.7265710592269897,0.7264949440956116,6,False
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,310985477,0.4,0.16666666666666666,0.71950994348526,0.7194222650527954,6,False
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,310995277,0.4,0.33333333333333337,0.7280287413597107,0.7279727725982666,8,False
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,310995377,1.0,1.0,0.23976716703549028,0.23612101094285026,37,True
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,310995477,0.4,0.33333333333333337,0.7327673435211182,0.7326907515525818,7,False
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,311005277,0.5,0.5,0.6957643151283264,0.6956845045089721,8,False
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,311005377,0.5,0.5,0.683244104385376,0.6831125569343567,7,False
30,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,311005477,0.25,0.5,0.7002371239662171,0.7001476573944092,6,False
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,3807402561,0.6,0.6666666666666666,0.6744054312705994,0.6743688340187073,6,False
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,3807402661,0.6,0.8333333333333333,0.4716162281036377,0.4636543717384338,41,False
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,3807402761,1.0,1.0,0.010062846533954143,0.0068828824947122485,91,True
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,3807412561,0.4,0.5,0.6870524611473083,0.6861521925926208,14,False
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,3807412661,0.6,0.5,0.7113970146179199,0.7113050446510315,7,False
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,3807412761,0.8,0.8333333333333334,0.5953885437101125,0.5923721962273121,20,False
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,3807422561,1.0,1.0,0.18405179917812348,0.1767343145608902,25,False
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,3807422661,1.0,1.0,0.18374078929424287,0.17215448319911958,47,False
31,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,3807422761,0.75,1.0,0.6317651867866516,0.6314092874526978,9,False
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,2035922833,0.4,0.5,0.7256222009658814,0.7255179524421692,6,False
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,2035922933,0.2,0.5,0.7439367170333863,0.74381232213974,8,False
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,2035923033,1.0,1.0,0.33959800910949706,0.33887578612565994,12,True
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,2035932833,0.4,0.5,0.7514919357299805,0.7513633089065552,7,False
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,2035932933,0.8,0.8333333333333334,0.532827674984932,0.530121951341629,19,False
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,2035933033,0.8,1.0,0.44409430158138274,0.4399234847277403,29,False
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,2035942833,0.25,0.0,0.6993529558181762,0.6993283987045288,6,False
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,2035942933,0.75,0.75,0.6737780022621155,0.6736913967132568,6,False
32,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,2035943033,0.5,0.75,0.6060977947711944,0.6054328560829163,10,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,2995540271,0.4,0.6666666666666666,0.6949223561286926,0.6948538107872009,6,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,2995540371,0.6,0.8333333333333333,0.6262455438375473,0.6252984333038331,14,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,2995540471,0.4,0.3333333333333333,0.711754026889801,0.7116382746696472,6,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,2995550271,0.4,0.16666666666666669,0.7536395754814148,0.7534785833358765,7,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,2995550371,0.4,0.5,0.7054122724533081,0.7049505152702331,12,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,2995550471,0.8,1.0,0.49583914351463315,0.4931167013645172,18,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,2995560271,0.25,0.5,0.6942523765563965,0.6941600489616394,6,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,2995560371,0.75,0.5,0.6750683784484863,0.6741940975189209,10,False
33,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,2995560471,1.0,1.0,0.34547350913286207,0.33819686591625214,32,True
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,913047278,0.4,0.5,0.685264178276062,0.6851577839851379,6,False
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,913047378,0.4,0.16666666666666666,0.7066937298774719,0.7066835374832153,6,False
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,913047478,0.4,0.0,0.739193742275238,0.7391145873069763,6,False
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,913057278,0.4,0.0,0.7221305413246155,0.7221009774208069,6,False
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,4,913057378,0.6,1.0,0.5991107695102692,0.5977430813312531,13,True
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,5,913057478,0.4,0.33333333333333337,0.7288039131164551,0.7287573022842407,6,False
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,3,913067278,0.5,1.0,0.5335427725315094,0.5322703921794891,13,False
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,4,913067378,0.25,0.0,0.7220210647583007,0.7219197368621826,6,False
34,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,2,5,913067478,0.5,0.25,0.6951502871513366,0.6950954508781433,6,False
35,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,3,1402190573,0.4,0.3333333333333333,0.720234766960144,0.7201119217872619,6,False
35,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,4,1402190673,0.4,0.3333333333333333,0.7161750984191895,0.7161262226104737,6,False
35,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,0,5,1402190773,0.8,1.0,0.38759020566940305,0.3823871339559555,23,True
35,gated_alive,full,cuda,diagonal_prototype_relu_soft_top_fraction_v3_geometry_regularization,1,3,1402200573,0.4,0.16666666666666669,0.7162097392082214,0.7160853443145752,6,False
