split_id,gate,run_mode,device,implementation_version,inner_fold,filter_count,candidate_seed,validation_accuracy,validation_roc_auc,best_validation_loss,epochs_run,selected
9,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,1679803227,0.4,0.6666666666666666,0.6956016454696655,6,False
9,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,1679813027,1.0,1.0,0.010617571551352739,70,True
9,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,1679813127,0.6,0.6666666666666667,0.707534836769104,8,False
9,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,1679813227,0.4,0.5,0.7130349278450012,13,False
9,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,1679823027,1.0,1.0,0.04883296065963805,7,False
9,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,1679823127,1.0,1.0,0.03305536592844874,9,False
9,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,1679823227,1.0,1.0,0.061977562708780166,8,False
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,3605303406,0.4,0.16666666666666666,0.7380389323234559,7,False
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,3605303506,0.8,1.0,0.40673794066905977,6,False
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,3605303606,0.8,1.0,0.42080180180072785,7,False
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,3605313406,0.4,0.5,0.6897032990455627,9,False
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,3605313506,1.0,1.0,0.22730749581521376,12,False
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,3605313606,0.8,1.0,0.29362191498465834,14,False
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,3605323406,0.75,0.75,0.5593404579162597,8,False
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,3605323506,1.0,1.0,0.0886916718678549,7,True
10,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,3605323606,0.75,0.75,0.515307130292058,7,False
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,1429425234,0.6,0.5,1.1443590705990792,6,False
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,1429425334,0.8,0.5,0.8656289054155349,6,False
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,1429425434,0.6,0.5,0.8411079585552216,6,False
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,1429435234,0.8,1.0,0.43602030181139706,11,False
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,1429435334,0.8,0.8333333333333334,0.49289187070727347,7,False
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,1429435434,0.8,1.0,0.32100738685950636,7,False
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,1429445234,1.0,1.0,0.17720139725133777,11,False
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,1429445334,1.0,1.0,0.13142937031108887,25,True
11,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,1429445434,1.0,1.0,0.14960788836237043,22,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,2437408456,0.6,0.5,0.6731642384529114,6,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,2437408556,0.8,0.8333333333333333,0.4395051023066044,7,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,2437408656,0.8,1.0,0.4988193378448486,9,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,2437418456,0.8,0.8333333333333334,0.5332649364471436,6,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,2437418556,0.8,1.0,0.35178693366050723,8,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,2437418656,0.8,0.8333333333333334,0.47466195487976076,7,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,2437428456,0.5,0.5,0.6932802820205688,18,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,2437428556,1.0,1.0,0.014520587623119354,16,False
12,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,2437428656,1.0,1.0,0.0043588389409705995,17,True
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,2569716828,0.4,0.3333333333333333,0.8741852550506591,7,False
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,2569716928,0.6,0.6666666666666666,0.7713319654464722,6,False
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,2569717028,0.6,0.5,0.8469769735336303,6,False
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,2569726828,0.4,0.5,0.7114586062431335,6,False
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,2569726928,1.0,1.0,0.03880161284655333,22,False
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,2569727028,1.0,1.0,0.10489881490916014,28,False
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,2569736828,1.0,1.0,0.0013160254154354334,27,True
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,2569736928,1.0,1.0,0.1764541045576334,18,False
13,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,2569737028,1.0,1.0,0.00515625040512532,25,False
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,915442570,0.8,1.0,0.38866908437013625,7,False
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,915442670,0.6,0.6666666666666666,0.819231088846922,8,False
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,915442770,0.8,1.0,0.5129477289170027,9,False
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,915452570,0.6,0.6666666666666667,0.6422462396621704,7,False
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,915452670,1.0,1.0,0.1364542590379715,21,True
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,915452770,0.6,0.8333333333333334,0.560763439655304,7,False
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,915462570,0.75,1.0,0.392621537563391,7,False
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,915462670,0.75,1.0,0.38438737294636666,10,False
14,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,915462770,0.75,1.0,0.2755804893840104,11,False
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,802017519,0.8,1.0,0.42945259729027746,6,False
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,802017619,0.8,1.0,0.3739148979187012,6,False
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,802017719,0.8,0.8333333333333333,0.48196895307302473,7,False
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,802027519,0.6,0.5,0.7709823470115662,6,False
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,802027619,0.8,1.0,0.24290018684836104,12,True
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,802027719,0.6,0.6666666666666667,0.7458347558379174,7,False
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,802037519,0.5,0.75,0.6585870134830475,6,False
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,802037619,0.75,0.5,0.7329716014862061,7,False
15,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,802037719,0.5,0.5,0.6972667908668518,7,False
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,984129368,0.6,0.6666666666666666,0.677639703989029,6,False
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,984129468,1.0,1.0,0.08321988289058209,11,True
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,984129568,1.0,1.0,0.1580895745754242,9,False
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,984139368,1.0,1.0,0.2439711982179433,8,False
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,984139468,0.4,0.5,0.717184856891632,9,False
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,984139568,0.6,0.6666666666666667,1.9303688031379134,6,False
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,984149368,0.75,1.0,0.39012808859348297,6,False
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,984149468,0.75,1.0,0.3792625793814659,6,False
16,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,984149568,0.75,1.0,0.4364195699105039,8,False
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,2889465506,0.2,0.5,0.807295844078064,6,False
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,2889465606,0.6,0.8333333333333333,0.4442938209325075,8,False
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,2889465706,0.8,1.0,0.36476124785654246,8,True
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,2889475506,0.6,0.8333333333333334,0.543225165605545,10,False
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,2889475606,0.6,0.6666666666666667,0.5479666123390198,7,False
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,2889475706,0.6,0.8333333333333334,0.4735870660543442,6,False
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,2889485506,0.5,0.25,0.8718818855285645,6,False
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,2889485606,0.5,0.5,0.7149100613594055,6,False
17,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,2889485706,0.75,0.75,0.6659035849571228,6,False
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,2634853674,0.6,0.8333333333333333,0.8366411426067353,6,False
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,2634853774,0.6,1.0,0.9225307928919793,6,False
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,2634853874,0.8,1.0,0.4325629770755768,6,False
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,2634863674,0.8,1.0,0.2783763365056366,9,False
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,2634863774,1.0,1.0,0.1703285334724933,10,True
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,2634863874,1.0,1.0,0.20104845284670592,7,False
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,2634873674,1.0,1.0,0.3168316692113876,12,False
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,2634873774,0.75,1.0,0.510766818523407,6,False
18,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,2634873874,0.75,1.0,0.4171388912945986,13,False
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,4045012804,0.4,0.3333333333333333,0.9055775530338287,6,False
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,4045012904,1.0,1.0,0.45293187975883487,8,False
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,4045013004,0.2,0.16666666666666666,0.9950622959136963,6,False
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,4045022804,1.0,1.0,0.22967885967716575,23,False
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,4045022904,1.0,1.0,0.13809168667439373,8,True
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,4045023004,0.6,1.0,0.47776098871231076,7,False
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,4045032804,0.75,1.0,0.41296538405120375,7,False
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,4045032904,0.75,1.0,0.4047946810722351,6,False
19,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,4045033004,0.75,1.0,0.37277641154825686,7,False
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,3032918538,0.6,1.0,0.5569684781730175,8,False
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,3032918638,0.8,1.0,0.5188416924476623,6,False
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,3032918738,0.8,1.0,0.3605693812966347,8,False
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,3032928538,0.4,1.0,1.1310579843372106,6,False
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,3032928638,0.6,1.0,0.559224185295403,7,False
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,3032928738,0.4,0.6666666666666667,1.8069807721152902,6,False
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,3032938538,1.0,1.0,0.00944398064399138,15,True
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,3032938638,1.0,1.0,0.038005424607545135,9,False
20,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,3032938738,1.0,1.0,0.01186857043299824,11,False
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,1066207524,1.0,1.0,0.12357990705221891,9,True
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,1066207624,1.0,1.0,0.15598726873099805,9,False
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,1066207724,0.8,1.0,0.28139127485454085,7,False
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,1066217524,0.4,0.6666666666666667,0.99073202419281,6,False
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,1066217624,0.6,0.6666666666666667,0.882776578426361,6,False
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,1066217724,0.4,0.16666666666666669,0.8905190830230713,6,False
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,1066227524,0.75,1.0,0.4198326118290424,10,False
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,1066227624,0.75,1.0,0.38973455674946306,10,False
21,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,1066227724,0.75,0.75,0.4002648162469268,11,False
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,3929520058,0.4,0.16666666666666666,0.744257486820221,6,False
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,3929520158,0.6,0.8333333333333333,0.5495291386246681,6,False
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,3929520258,0.6,0.8333333333333333,0.7233549119234085,6,False
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,3,3929530058,0.8,1.0,0.4059770822227001,16,False
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,4,3929530158,0.4,0.8333333333333334,0.754185152053833,7,False
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,1,5,3929530258,0.6,0.8333333333333334,0.765415545463562,7,False
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,3,3929540058,1.0,1.0,0.5965244579315185,8,True
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,4,3929540158,0.5,0.75,0.5687600159645081,6,False
22,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,2,5,3929540258,0.5,0.5,0.6880721354484558,6,False
23,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,3,4075413813,0.8,1.0,0.38142492684535684,26,False
23,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,4,4075413913,1.0,1.0,0.012761729899793864,21,True
23,gated_alive,full,cuda,quadratic_relu_soft_top_fraction_v1,0,5,4075414013,1.0,1.0,0.14119953906536103,7,False
